,Año,Trimestre,Provincia,Velocidad,Conexiones
2131,2018.0,4.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,115.0
2132,2018.0,4.0,Santa Fe,Entre 512 Kbps y 1 Mbps,31.397
2133,2018.0,4.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,910.342
2134,2018.0,4.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,27.0
2135,2018.0,4.0,Tucumán,Entre 512 Kbps y 1 Mbps,5.244
2136,2019.0,1.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,72.29599999999999
2137,2019.0,1.0,Capital Federal,Entre 512 Kbps y 1 Mbps,22.402
2138,2019.0,1.0,Catamarca,Entre 512 Kbps y 1 Mbps,1.708
2139,2019.0,1.0,Chaco,Entre 512 Kbps y 1 Mbps,3.801
2140,2019.0,1.0,Chubut,Entre 512 Kbps y 1 Mbps,7.934
2141,2019.0,1.0,Córdoba,Entre 512 Kbps y 1 Mbps,1013.409
2142,2019.0,1.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.47
2143,2019.0,1.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,9.217
2144,2019.0,1.0,Formosa,Entre 512 Kbps y 1 Mbps,193.832
2145,2019.0,1.0,Jujuy,Entre 512 Kbps y 1 Mbps,108.711
2146,2019.0,1.0,La Pampa,Entre 512 Kbps y 1 Mbps,321.014
2147,2019.0,1.0,La Rioja,Entre 512 Kbps y 1 Mbps,1.169
2148,2019.0,1.0,Mendoza,Entre 512 Kbps y 1 Mbps,12.775
2149,2019.0,1.0,Misiones,Entre 512 Kbps y 1 Mbps,5.946
2150,2019.0,1.0,Neuquén,Entre 512 Kbps y 1 Mbps,359.698
2151,2019.0,1.0,Río Negro,Entre 512 Kbps y 1 Mbps,97.487
2152,2019.0,1.0,Salta,Entre 512 Kbps y 1 Mbps,5.231
2153,2019.0,1.0,San Juan,Entre 512 Kbps y 1 Mbps,229.0
2154,2019.0,1.0,San Luis,Entre 512 Kbps y 1 Mbps,120.0
2155,2019.0,1.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,128.0
2156,2019.0,1.0,Santa Fe,Entre 512 Kbps y 1 Mbps,29.35
2157,2019.0,1.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,910.464
2158,2019.0,1.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,131.0
2159,2019.0,1.0,Tucumán,Entre 512 Kbps y 1 Mbps,5.188
2160,2019.0,2.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,63.051
2161,2019.0,2.0,Capital Federal,Entre 512 Kbps y 1 Mbps,21.99
2162,2019.0,2.0,Catamarca,Entre 512 Kbps y 1 Mbps,1.284
2163,2019.0,2.0,Chaco,Entre 512 Kbps y 1 Mbps,3.376
2164,2019.0,2.0,Chubut,Entre 512 Kbps y 1 Mbps,8.013
2165,2019.0,2.0,Córdoba,Entre 512 Kbps y 1 Mbps,943.18
2166,2019.0,2.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.423
2167,2019.0,2.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,9.944
2168,2019.0,2.0,Formosa,Entre 512 Kbps y 1 Mbps,193.381
2169,2019.0,2.0,Jujuy,Entre 512 Kbps y 1 Mbps,2.539
2170,2019.0,2.0,La Pampa,Entre 512 Kbps y 1 Mbps,321.011
2171,2019.0,2.0,La Rioja,Entre 512 Kbps y 1 Mbps,926.0
2172,2019.0,2.0,Mendoza,Entre 512 Kbps y 1 Mbps,13.995
2173,2019.0,2.0,Misiones,Entre 512 Kbps y 1 Mbps,4.268
2174,2019.0,2.0,Neuquén,Entre 512 Kbps y 1 Mbps,360.081
2175,2019.0,2.0,Río Negro,Entre 512 Kbps y 1 Mbps,97.557
2176,2019.0,2.0,Salta,Entre 512 Kbps y 1 Mbps,4.308
2177,2019.0,2.0,San Juan,Entre 512 Kbps y 1 Mbps,221.0
2178,2019.0,2.0,San Luis,Entre 512 Kbps y 1 Mbps,114.0
2179,2019.0,2.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,128.0
2180,2019.0,2.0,Santa Fe,Entre 512 Kbps y 1 Mbps,23.528
2181,2019.0,2.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,910.004
2182,2019.0,2.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,123.0
2183,2019.0,2.0,Tucumán,Entre 512 Kbps y 1 Mbps,4.491
2184,2019.0,3.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,61.101
2185,2019.0,3.0,Capital Federal,Entre 512 Kbps y 1 Mbps,21.116
2186,2019.0,3.0,Catamarca,Entre 512 Kbps y 1 Mbps,1.056
2187,2019.0,3.0,Chaco,Entre 512 Kbps y 1 Mbps,3.013
2188,2019.0,3.0,Chubut,Entre 512 Kbps y 1 Mbps,5.088
2189,2019.0,3.0,Córdoba,Entre 512 Kbps y 1 Mbps,20.24
2190,2019.0,3.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.341
2191,2019.0,3.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,8.601
2192,2019.0,3.0,Formosa,Entre 512 Kbps y 1 Mbps,193.173
2193,2019.0,3.0,Jujuy,Entre 512 Kbps y 1 Mbps,7.248
2194,2019.0,3.0,La Pampa,Entre 512 Kbps y 1 Mbps,320.743
2195,2019.0,3.0,La Rioja,Entre 512 Kbps y 1 Mbps,789.0
2196,2019.0,3.0,Mendoza,Entre 512 Kbps y 1 Mbps,11.483
2197,2019.0,3.0,Misiones,Entre 512 Kbps y 1 Mbps,3.927
2198,2019.0,3.0,Neuquén,Entre 512 Kbps y 1 Mbps,7.458
2199,2019.0,3.0,Río Negro,Entre 512 Kbps y 1 Mbps,2.043
2200,2019.0,3.0,Salta,Entre 512 Kbps y 1 Mbps,3.844
2201,2019.0,3.0,San Juan,Entre 512 Kbps y 1 Mbps,671.0
2202,2019.0,3.0,San Luis,Entre 512 Kbps y 1 Mbps,391.0
2203,2019.0,3.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.469
2204,2019.0,3.0,Santa Fe,Entre 512 Kbps y 1 Mbps,22.351
2205,2019.0,3.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,909.865
2206,2019.0,3.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,119.0
2207,2019.0,3.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.954
2208,2019.0,4.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,65.233
2209,2019.0,4.0,Capital Federal,Entre 512 Kbps y 1 Mbps,21.057
2210,2019.0,4.0,Catamarca,Entre 512 Kbps y 1 Mbps,891.0
2211,2019.0,4.0,Chaco,Entre 512 Kbps y 1 Mbps,2.894
2212,2019.0,4.0,Chubut,Entre 512 Kbps y 1 Mbps,933.0
2213,2019.0,4.0,Córdoba,Entre 512 Kbps y 1 Mbps,19.943
2214,2019.0,4.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.157
2215,2019.0,4.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,8.407
2216,2019.0,4.0,Formosa,Entre 512 Kbps y 1 Mbps,193.077
2217,2019.0,4.0,Jujuy,Entre 512 Kbps y 1 Mbps,7.3
2218,2019.0,4.0,La Pampa,Entre 512 Kbps y 1 Mbps,316.308
2219,2019.0,4.0,La Rioja,Entre 512 Kbps y 1 Mbps,716.0
2220,2019.0,4.0,Mendoza,Entre 512 Kbps y 1 Mbps,11.172
2221,2019.0,4.0,Misiones,Entre 512 Kbps y 1 Mbps,3.486
2222,2019.0,4.0,Neuquén,Entre 512 Kbps y 1 Mbps,803.0
2223,2019.0,4.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.267
2224,2019.0,4.0,Salta,Entre 512 Kbps y 1 Mbps,3.808
2225,2019.0,4.0,San Juan,Entre 512 Kbps y 1 Mbps,664.0
2226,2019.0,4.0,San Luis,Entre 512 Kbps y 1 Mbps,386.0
2227,2019.0,4.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.414
2228,2019.0,4.0,Santa Fe,Entre 512 Kbps y 1 Mbps,19.145
2229,2019.0,4.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,909.731
2230,2019.0,4.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,105.0
2231,2019.0,4.0,Tucumán,Entre 512 Kbps y 1 Mbps,4.002
2232,2020.0,1.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,61.004
2233,2020.0,1.0,Capital Federal,Entre 512 Kbps y 1 Mbps,21.136
2234,2020.0,1.0,Catamarca,Entre 512 Kbps y 1 Mbps,782.0
2235,2020.0,1.0,Chaco,Entre 512 Kbps y 1 Mbps,2.634
2236,2020.0,1.0,Chubut,Entre 512 Kbps y 1 Mbps,935.0
2237,2020.0,1.0,Córdoba,Entre 512 Kbps y 1 Mbps,18.717
2238,2020.0,1.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.222
2239,2020.0,1.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,8.133
2240,2020.0,1.0,Formosa,Entre 512 Kbps y 1 Mbps,192.965
2241,2020.0,1.0,Jujuy,Entre 512 Kbps y 1 Mbps,7.146
2242,2020.0,1.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.897
2243,2020.0,1.0,La Rioja,Entre 512 Kbps y 1 Mbps,641.0
2244,2020.0,1.0,Mendoza,Entre 512 Kbps y 1 Mbps,10.696
2245,2020.0,1.0,Misiones,Entre 512 Kbps y 1 Mbps,3.342
2246,2020.0,1.0,Neuquén,Entre 512 Kbps y 1 Mbps,807.0
2247,2020.0,1.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.158
2248,2020.0,1.0,Salta,Entre 512 Kbps y 1 Mbps,3.714
2249,2020.0,1.0,San Juan,Entre 512 Kbps y 1 Mbps,697.0
2250,2020.0,1.0,San Luis,Entre 512 Kbps y 1 Mbps,386.0
2251,2020.0,1.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.414
2252,2020.0,1.0,Santa Fe,Entre 512 Kbps y 1 Mbps,18.011
2253,2020.0,1.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,909.646
2254,2020.0,1.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,104.0
2255,2020.0,1.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.747
2256,2020.0,2.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,59.342
2257,2020.0,2.0,Capital Federal,Entre 512 Kbps y 1 Mbps,20.785
2258,2020.0,2.0,Catamarca,Entre 512 Kbps y 1 Mbps,730.0
2259,2020.0,2.0,Chaco,Entre 512 Kbps y 1 Mbps,3.497
2260,2020.0,2.0,Chubut,Entre 512 Kbps y 1 Mbps,929.0
2261,2020.0,2.0,Córdoba,Entre 512 Kbps y 1 Mbps,17.541
2262,2020.0,2.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.938
2263,2020.0,2.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,7.625
2264,2020.0,2.0,Formosa,Entre 512 Kbps y 1 Mbps,1.881
2265,2020.0,2.0,Jujuy,Entre 512 Kbps y 1 Mbps,7.114
2266,2020.0,2.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.89
2267,2020.0,2.0,La Rioja,Entre 512 Kbps y 1 Mbps,701.0
2268,2020.0,2.0,Mendoza,Entre 512 Kbps y 1 Mbps,10.655
2269,2020.0,2.0,Misiones,Entre 512 Kbps y 1 Mbps,4.35
2270,2020.0,2.0,Neuquén,Entre 512 Kbps y 1 Mbps,803.0
2271,2020.0,2.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.129
2272,2020.0,2.0,Salta,Entre 512 Kbps y 1 Mbps,7.176
2273,2020.0,2.0,San Juan,Entre 512 Kbps y 1 Mbps,697.0
2274,2020.0,2.0,San Luis,Entre 512 Kbps y 1 Mbps,386.0
2275,2020.0,2.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.415
2276,2020.0,2.0,Santa Fe,Entre 512 Kbps y 1 Mbps,17.111
2277,2020.0,2.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,909.869
2278,2020.0,2.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,102.0
2279,2020.0,2.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.509
2280,2020.0,3.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,59.17099999999999
2281,2020.0,3.0,Capital Federal,Entre 512 Kbps y 1 Mbps,20.404
2282,2020.0,3.0,Catamarca,Entre 512 Kbps y 1 Mbps,669.0
2283,2020.0,3.0,Chaco,Entre 512 Kbps y 1 Mbps,2.625
2284,2020.0,3.0,Chubut,Entre 512 Kbps y 1 Mbps,968.0
2285,2020.0,3.0,Córdoba,Entre 512 Kbps y 1 Mbps,16.954
2286,2020.0,3.0,Corrientes,Entre 512 Kbps y 1 Mbps,6.876
2287,2020.0,3.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,6.668
2288,2020.0,3.0,Formosa,Entre 512 Kbps y 1 Mbps,1.698
2289,2020.0,3.0,Jujuy,Entre 512 Kbps y 1 Mbps,7.031
2290,2020.0,3.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.88
2291,2020.0,3.0,La Rioja,Entre 512 Kbps y 1 Mbps,705.0
2292,2020.0,3.0,Mendoza,Entre 512 Kbps y 1 Mbps,10.656
2293,2020.0,3.0,Misiones,Entre 512 Kbps y 1 Mbps,4.31
2294,2020.0,3.0,Neuquén,Entre 512 Kbps y 1 Mbps,813.0
2295,2020.0,3.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.137
2296,2020.0,3.0,Salta,Entre 512 Kbps y 1 Mbps,7.086
2297,2020.0,3.0,San Juan,Entre 512 Kbps y 1 Mbps,4.684
2298,2020.0,3.0,San Luis,Entre 512 Kbps y 1 Mbps,402.0
2299,2020.0,3.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.415
2300,2020.0,3.0,Santa Fe,Entre 512 Kbps y 1 Mbps,16.309
2301,2020.0,3.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1871.0
2302,2020.0,3.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,97.0
2303,2020.0,3.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.594
2304,2020.0,4.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,58.229
2305,2020.0,4.0,Capital Federal,Entre 512 Kbps y 1 Mbps,20.178
2306,2020.0,4.0,Catamarca,Entre 512 Kbps y 1 Mbps,635.0
2307,2020.0,4.0,Chaco,Entre 512 Kbps y 1 Mbps,2.319
2308,2020.0,4.0,Chubut,Entre 512 Kbps y 1 Mbps,884.0
2309,2020.0,4.0,Córdoba,Entre 512 Kbps y 1 Mbps,16.318
2310,2020.0,4.0,Corrientes,Entre 512 Kbps y 1 Mbps,4.23
2311,2020.0,4.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,6.681
2312,2020.0,4.0,Formosa,Entre 512 Kbps y 1 Mbps,704.0
2313,2020.0,4.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.443
2314,2020.0,4.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.641
2315,2020.0,4.0,La Rioja,Entre 512 Kbps y 1 Mbps,688.0
2316,2020.0,4.0,Mendoza,Entre 512 Kbps y 1 Mbps,10.825
2317,2020.0,4.0,Misiones,Entre 512 Kbps y 1 Mbps,3.956
2318,2020.0,4.0,Neuquén,Entre 512 Kbps y 1 Mbps,557.0
2319,2020.0,4.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.141
2320,2020.0,4.0,Salta,Entre 512 Kbps y 1 Mbps,3.871
2321,2020.0,4.0,San Juan,Entre 512 Kbps y 1 Mbps,2.459
2322,2020.0,4.0,San Luis,Entre 512 Kbps y 1 Mbps,451.0
2323,2020.0,4.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,5.375
2324,2020.0,4.0,Santa Fe,Entre 512 Kbps y 1 Mbps,15.208
2325,2020.0,4.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1867.0
2326,2020.0,4.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,98.0
2327,2020.0,4.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.251
2328,2021.0,1.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,57.057
2329,2021.0,1.0,Capital Federal,Entre 512 Kbps y 1 Mbps,20.052
2330,2021.0,1.0,Catamarca,Entre 512 Kbps y 1 Mbps,612.0
2331,2021.0,1.0,Chaco,Entre 512 Kbps y 1 Mbps,2.267
2332,2021.0,1.0,Chubut,Entre 512 Kbps y 1 Mbps,934.0
2333,2021.0,1.0,Córdoba,Entre 512 Kbps y 1 Mbps,16.049
2334,2021.0,1.0,Corrientes,Entre 512 Kbps y 1 Mbps,4.395
2335,2021.0,1.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,6.549
2336,2021.0,1.0,Formosa,Entre 512 Kbps y 1 Mbps,656.0
2337,2021.0,1.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.395
2338,2021.0,1.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.636
2339,2021.0,1.0,La Rioja,Entre 512 Kbps y 1 Mbps,670.0
2340,2021.0,1.0,Mendoza,Entre 512 Kbps y 1 Mbps,10.716
2341,2021.0,1.0,Misiones,Entre 512 Kbps y 1 Mbps,4.882
2342,2021.0,1.0,Neuquén,Entre 512 Kbps y 1 Mbps,526.0
2343,2021.0,1.0,Río Negro,Entre 512 Kbps y 1 Mbps,1.134
2344,2021.0,1.0,Salta,Entre 512 Kbps y 1 Mbps,3.559
2345,2021.0,1.0,San Juan,Entre 512 Kbps y 1 Mbps,2.191
2346,2021.0,1.0,San Luis,Entre 512 Kbps y 1 Mbps,439.0
2347,2021.0,1.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,6.688
2348,2021.0,1.0,Santa Fe,Entre 512 Kbps y 1 Mbps,14.129
2349,2021.0,1.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1823.0
2350,2021.0,1.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,94.0
2351,2021.0,1.0,Tucumán,Entre 512 Kbps y 1 Mbps,3.157
2352,2021.0,2.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,56.465
2353,2021.0,2.0,Capital Federal,Entre 512 Kbps y 1 Mbps,378.76
2354,2021.0,2.0,Catamarca,Entre 512 Kbps y 1 Mbps,503.0
2355,2021.0,2.0,Chaco,Entre 512 Kbps y 1 Mbps,1.226
2356,2021.0,2.0,Chubut,Entre 512 Kbps y 1 Mbps,929.0
2357,2021.0,2.0,Córdoba,Entre 512 Kbps y 1 Mbps,81.625
2358,2021.0,2.0,Corrientes,Entre 512 Kbps y 1 Mbps,122.211
2359,2021.0,2.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,118.962
2360,2021.0,2.0,Formosa,Entre 512 Kbps y 1 Mbps,570.0
2361,2021.0,2.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.722
2362,2021.0,2.0,La Pampa,Entre 512 Kbps y 1 Mbps,315.177
2363,2021.0,2.0,La Rioja,Entre 512 Kbps y 1 Mbps,691.0
2364,2021.0,2.0,Mendoza,Entre 512 Kbps y 1 Mbps,1.729
2365,2021.0,2.0,Misiones,Entre 512 Kbps y 1 Mbps,4.411
2366,2021.0,2.0,Neuquén,Entre 512 Kbps y 1 Mbps,648.0
2367,2021.0,2.0,Río Negro,Entre 512 Kbps y 1 Mbps,2.21
2368,2021.0,2.0,Salta,Entre 512 Kbps y 1 Mbps,2.819
2369,2021.0,2.0,San Juan,Entre 512 Kbps y 1 Mbps,1.333
2370,2021.0,2.0,San Luis,Entre 512 Kbps y 1 Mbps,439.0
2371,2021.0,2.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,6.656
2372,2021.0,2.0,Santa Fe,Entre 512 Kbps y 1 Mbps,18.666
2373,2021.0,2.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1511.0
2374,2021.0,2.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,87.0
2375,2021.0,2.0,Tucumán,Entre 512 Kbps y 1 Mbps,2.89
2376,2021.0,3.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,54.771
2377,2021.0,3.0,Capital Federal,Entre 512 Kbps y 1 Mbps,378.567
2378,2021.0,3.0,Catamarca,Entre 512 Kbps y 1 Mbps,468.0
2379,2021.0,3.0,Chaco,Entre 512 Kbps y 1 Mbps,1.13
2380,2021.0,3.0,Chubut,Entre 512 Kbps y 1 Mbps,906.0
2381,2021.0,3.0,Córdoba,Entre 512 Kbps y 1 Mbps,81.19
2382,2021.0,3.0,Corrientes,Entre 512 Kbps y 1 Mbps,122.071
2383,2021.0,3.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,118.84
2384,2021.0,3.0,Formosa,Entre 512 Kbps y 1 Mbps,540.0
2385,2021.0,3.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.699
2386,2021.0,3.0,La Pampa,Entre 512 Kbps y 1 Mbps,314.969
2387,2021.0,3.0,La Rioja,Entre 512 Kbps y 1 Mbps,672.0
2388,2021.0,3.0,Mendoza,Entre 512 Kbps y 1 Mbps,1.708
2389,2021.0,3.0,Misiones,Entre 512 Kbps y 1 Mbps,4.371
2390,2021.0,3.0,Neuquén,Entre 512 Kbps y 1 Mbps,624.0
2391,2021.0,3.0,Río Negro,Entre 512 Kbps y 1 Mbps,2.188
2392,2021.0,3.0,Salta,Entre 512 Kbps y 1 Mbps,2.79
2393,2021.0,3.0,San Juan,Entre 512 Kbps y 1 Mbps,1.333
2394,2021.0,3.0,San Luis,Entre 512 Kbps y 1 Mbps,439.0
2395,2021.0,3.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,6.656
2396,2021.0,3.0,Santa Fe,Entre 512 Kbps y 1 Mbps,19.023
2397,2021.0,3.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1463.0
2398,2021.0,3.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,83.0
2399,2021.0,3.0,Tucumán,Entre 512 Kbps y 1 Mbps,2.356
2400,2021.0,4.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,33.049
2401,2021.0,4.0,Capital Federal,Entre 512 Kbps y 1 Mbps,5.9190000000000005
2402,2021.0,4.0,Catamarca,Entre 512 Kbps y 1 Mbps,457.0
2403,2021.0,4.0,Chaco,Entre 512 Kbps y 1 Mbps,1.058
2404,2021.0,4.0,Chubut,Entre 512 Kbps y 1 Mbps,766.189
2405,2021.0,4.0,Córdoba,Entre 512 Kbps y 1 Mbps,106.654
2406,2021.0,4.0,Corrientes,Entre 512 Kbps y 1 Mbps,121.976
2407,2021.0,4.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,118.752
2408,2021.0,4.0,Formosa,Entre 512 Kbps y 1 Mbps,491.0
2409,2021.0,4.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.706
2410,2021.0,4.0,La Pampa,Entre 512 Kbps y 1 Mbps,494.736
2411,2021.0,4.0,La Rioja,Entre 512 Kbps y 1 Mbps,638.0
2412,2021.0,4.0,Mendoza,Entre 512 Kbps y 1 Mbps,4.385
2413,2021.0,4.0,Misiones,Entre 512 Kbps y 1 Mbps,4.154
2414,2021.0,4.0,Neuquén,Entre 512 Kbps y 1 Mbps,1190.0
2415,2021.0,4.0,Río Negro,Entre 512 Kbps y 1 Mbps,1488.0
2416,2021.0,4.0,Salta,Entre 512 Kbps y 1 Mbps,2.729
2417,2021.0,4.0,San Juan,Entre 512 Kbps y 1 Mbps,2.428
2418,2021.0,4.0,San Luis,Entre 512 Kbps y 1 Mbps,686.0
2419,2021.0,4.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,303.623
2420,2021.0,4.0,Santa Fe,Entre 512 Kbps y 1 Mbps,20.203
2421,2021.0,4.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1414.0
2422,2021.0,4.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,385.0
2423,2021.0,4.0,Tucumán,Entre 512 Kbps y 1 Mbps,2.22
2424,2022.0,1.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,30.056
2425,2022.0,1.0,Capital Federal,Entre 512 Kbps y 1 Mbps,5.575
2426,2022.0,1.0,Catamarca,Entre 512 Kbps y 1 Mbps,456.0
2427,2022.0,1.0,Chaco,Entre 512 Kbps y 1 Mbps,988.0
2428,2022.0,1.0,Chubut,Entre 512 Kbps y 1 Mbps,609.069
2429,2022.0,1.0,Córdoba,Entre 512 Kbps y 1 Mbps,103.691
2430,2022.0,1.0,Corrientes,Entre 512 Kbps y 1 Mbps,121.911
2431,2022.0,1.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,118.632
2432,2022.0,1.0,Formosa,Entre 512 Kbps y 1 Mbps,448.0
2433,2022.0,1.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.761
2434,2022.0,1.0,La Pampa,Entre 512 Kbps y 1 Mbps,477.747
2435,2022.0,1.0,La Rioja,Entre 512 Kbps y 1 Mbps,778.0
2436,2022.0,1.0,Mendoza,Entre 512 Kbps y 1 Mbps,3.3550000000000004
2437,2022.0,1.0,Misiones,Entre 512 Kbps y 1 Mbps,3.873
2438,2022.0,1.0,Neuquén,Entre 512 Kbps y 1 Mbps,1123.0
2439,2022.0,1.0,Río Negro,Entre 512 Kbps y 1 Mbps,1383.0
2440,2022.0,1.0,Salta,Entre 512 Kbps y 1 Mbps,2.724
2441,2022.0,1.0,San Juan,Entre 512 Kbps y 1 Mbps,966.304
2442,2022.0,1.0,San Luis,Entre 512 Kbps y 1 Mbps,643.0
2443,2022.0,1.0,Santa Cruz,Entre 512 Kbps y 1 Mbps,281.623
2444,2022.0,1.0,Santa Fe,Entre 512 Kbps y 1 Mbps,18.429
2445,2022.0,1.0,Santiago Del Estero,Entre 512 Kbps y 1 Mbps,1401.0
2446,2022.0,1.0,Tierra Del Fuego,Entre 512 Kbps y 1 Mbps,894.0
2447,2022.0,1.0,Tucumán,Entre 512 Kbps y 1 Mbps,2.212
2448,2022.0,2.0,Buenos Aires,Entre 512 Kbps y 1 Mbps,28.323
2449,2022.0,2.0,Capital Federal,Entre 512 Kbps y 1 Mbps,5.98
2450,2022.0,2.0,Catamarca,Entre 512 Kbps y 1 Mbps,413.0
2451,2022.0,2.0,Chaco,Entre 512 Kbps y 1 Mbps,936.0
2452,2022.0,2.0,Chubut,Entre 512 Kbps y 1 Mbps,1444.0
2453,2022.0,2.0,Córdoba,Entre 512 Kbps y 1 Mbps,94.888
2454,2022.0,2.0,Corrientes,Entre 512 Kbps y 1 Mbps,121.819
2455,2022.0,2.0,Entre Ríos,Entre 512 Kbps y 1 Mbps,118.543
2456,2022.0,2.0,Formosa,Entre 512 Kbps y 1 Mbps,407.0
2457,2022.0,2.0,Jujuy,Entre 512 Kbps y 1 Mbps,1.829
2458,2022.0,2.0,La Pampa,Entre 512 Kbps y 1 Mbps,144.744
2459,2022.0,2.0,La Rioja,Entre 512 Kbps y 1 Mbps,728.0
2460,2022.0,2.0,Mendoza,Entre 512 Kbps y 1 Mbps,739.217
2461,2022.0,2.0,Misiones,Entre 512 Kbps y 1 Mbps,3.808
2462,2022.0,2.0,Neuquén,Entre 512 Kbps y 1 Mbps,999.0
2463,2022.0,2.0,Río Negro,Entre 512 Kbps y 1 Mbps,1227.0
2464,2022.0,2.0,Salta,Entre 512 Kbps y 1 Mbps,2.529
2465,2022.0,2.0,San Juan,Entre 512 Kbps y 1 Mbps,724.304
2466,2022.0,2.0,San Luis,Entre 512 Kbps y 1 Mbps,306.0
