,Provincia,Partido,Localidad,ADSL,Cablemodem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
3201,JUJUY,San Antonio,La Toma,False,False,False,False,False,False,False,False,False
3202,JUJUY,San Antonio,Los Alisos,True,False,False,False,False,False,False,False,False
3203,JUJUY,San Antonio,Loteo Navea,False,False,False,True,False,False,False,False,False
3204,JUJUY,San Antonio,Nuestra Señora del Rosario,False,False,False,False,False,False,False,False,False
3205,JUJUY,San Antonio,San Antonio,True,True,False,False,False,False,True,False,True
3206,JUJUY,San Pedro,Arrayanal,False,False,False,False,False,False,False,False,False
3207,JUJUY,San Pedro,Arroyo Colorado,False,False,False,False,False,False,False,False,False
3208,JUJUY,San Pedro,Don Emilio,False,False,False,False,False,False,False,True,False
3209,JUJUY,San Pedro,El Acheral,False,False,False,False,False,False,False,False,False
3210,JUJUY,San Pedro,El Puesto,False,False,False,False,False,False,False,False,False
3211,JUJUY,San Pedro,El Quemado,False,False,False,False,False,False,False,False,False
3212,JUJUY,San Pedro,La Esperanza,False,False,False,False,True,False,False,True,True
3213,JUJUY,San Pedro,La Manga,False,False,False,False,False,False,False,False,False
3214,JUJUY,San Pedro,La Mendieta,False,False,False,False,True,True,True,True,True
3215,JUJUY,San Pedro,Miraflores,False,False,False,False,False,False,False,False,False
3216,JUJUY,San Pedro,Palos Blancos,False,False,False,False,False,False,False,False,False
3217,JUJUY,San Pedro,Parapetí,False,False,False,False,False,False,False,False,False
3218,JUJUY,San Pedro,Piedritas,False,False,False,False,False,False,False,False,False
3219,JUJUY,San Pedro,Rodeito,False,False,False,False,True,True,False,False,False
3220,JUJUY,San Pedro,Rosario de Río Grande,False,False,False,False,False,False,False,True,False
3221,MENDOZA,Guaymallén,BERMEJO,False,False,False,True,True,True,False,False,False
3222,MENDOZA,Guaymallén,BUENA NUEVA,False,False,False,True,True,True,False,False,True
3223,MENDOZA,Guaymallén,Capilla Del Rosario,False,False,False,True,True,True,False,False,False
3224,MENDOZA,Guaymallén,COLONIA SEGOVIA,False,False,False,False,True,True,False,False,False
3225,MENDOZA,Guaymallén,Colonia Segovia,False,False,False,True,True,True,False,True,False
3226,MENDOZA,Guaymallén,DORREGO,False,False,False,True,True,True,False,False,False
3227,MENDOZA,Guaymallén,EL SAUCE,False,False,False,True,True,True,False,False,False
3228,MENDOZA,Guaymallén,GENERAL BELGRANO,False,False,False,False,True,True,False,False,False
3229,MENDOZA,Guaymallén,Guaymallén,True,True,True,True,True,True,True,True,False
3230,MENDOZA,Guaymallén,JESUS NAZARENO,False,False,False,True,True,True,False,False,False
3231,MENDOZA,Guaymallén,KILOMETRO 11 (GUAYMALLEN),False,False,False,False,False,False,False,False,False
3232,MENDOZA,Guaymallén,La Primavera,False,False,False,False,False,False,False,True,False
3233,MENDOZA,Guaymallén,LAS CAÑAS,False,False,False,True,True,True,False,False,False
3234,MENDOZA,Guaymallén,Los Corralitos,True,False,True,False,True,True,True,True,True
3235,LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),False,False,False,False,True,False,True,True,True
3236,LA PAMPA,Chapaleufú,Intendente Alvear,True,True,True,True,True,True,True,True,True
3237,LA PAMPA,Chapaleufú,Sarah,False,False,False,False,False,False,False,True,True
3238,LA PAMPA,Chapaleufú,Vértiz,False,False,False,False,True,False,True,True,False
3239,LA PAMPA,Chical Co,Algarrobo del Águila,False,False,False,False,False,False,True,False,False
3240,LA PAMPA,Chical Co,La Humada,False,False,False,False,False,False,True,True,True
3241,LA PAMPA,Conhelo,Conhelo,False,False,False,False,False,False,True,True,False
3242,LA PAMPA,Conhelo,Eduardo Castex,True,True,False,True,True,True,True,True,True
3243,LA PAMPA,Conhelo,Mauricio Mayer,False,False,False,False,False,False,True,True,True
3244,LA PAMPA,Conhelo,Monte Nievas,False,False,False,False,False,False,True,True,True
3245,LA PAMPA,Conhelo,Rucanelo,False,False,False,True,False,False,False,True,False
3246,LA PAMPA,Conhelo,Winifreda,False,True,True,True,True,True,True,True,False
3247,LA PAMPA,Curacó,Gobernador Duval,False,False,False,False,False,False,False,True,True
3248,RIO NEGRO,General Roca,Chichinales,False,False,False,True,True,True,True,True,True
3249,RIO NEGRO,General Roca,Cinco Saltos,True,False,True,True,True,True,True,True,True
3250,RIO NEGRO,General Roca,Cipolletti,True,True,True,True,True,True,True,True,True
3251,RIO NEGRO,General Roca,Contralmirante Cordero,False,False,False,False,True,False,True,True,True
3252,RIO NEGRO,General Roca,Ferri,False,False,False,False,True,True,False,True,False
3253,RIO NEGRO,General Roca,General Enrique Godoy,False,False,False,True,True,True,False,True,True
3254,RIO NEGRO,General Roca,General Fernández Oro,True,False,True,True,True,True,True,True,True
3255,RIO NEGRO,General Roca,General Roca,True,True,True,True,True,True,True,True,True
3256,SAN LUIS,General Pedernera,Villa Mercedes,True,True,True,True,True,True,True,True,False
3257,SAN LUIS,General Pedernera,Villa Reynolds,False,False,False,False,True,True,False,False,False
3258,SAN LUIS,General Pedernera,Villa Salles,False,False,False,False,False,False,False,True,False
3259,SAN LUIS,Gobernador Dupuy,Anchorena,False,False,True,False,True,False,True,True,False
3260,SAN LUIS,Gobernador Dupuy,Arizona,False,False,True,False,True,False,True,True,False
3261,SAN LUIS,Gobernador Dupuy,Bagual,False,False,False,False,False,False,True,True,False
3262,SAN LUIS,Gobernador Dupuy,Batavia,False,False,False,False,False,False,True,True,True
3263,SAN LUIS,Gobernador Dupuy,Buena Esperanza,False,False,True,False,True,False,True,True,True
3264,SAN LUIS,Gobernador Dupuy,Fortín El Patria,False,False,False,False,True,False,True,True,False
3265,SAN LUIS,Gobernador Dupuy,Fortuna,False,False,True,True,False,False,True,True,False
3266,SAN LUIS,Gobernador Dupuy,La Maroma,False,False,False,False,False,False,True,False,True
3267,SAN LUIS,Gobernador Dupuy,Los Overos,False,False,False,False,False,False,False,False,True
3268,SAN LUIS,Gobernador Dupuy,Martín de Loyola,False,False,False,False,False,False,False,True,True
3269,SAN LUIS,Gobernador Dupuy,Nahuel Mapá,False,False,False,False,False,False,True,True,False
3270,SAN LUIS,Gobernador Dupuy,Navia,False,False,False,False,False,False,False,True,True
3271,SAN LUIS,Gobernador Dupuy,Nueva Galia,False,False,False,True,True,False,True,True,False
3272,SAN LUIS,La Capital,La Punta,False,True,False,True,True,True,False,False,False
3273,SAN LUIS,La Capital,Las Barrancas,False,False,False,False,False,False,False,True,True
3274,SAN LUIS,La Capital,Las Chacras,False,False,False,False,False,False,False,False,False
3275,SAN LUIS,La Capital,Los Algarrobos Blancos,False,False,False,False,True,True,False,False,False
3276,SAN LUIS,La Capital,Mosmota,False,False,False,False,False,False,False,False,False
3277,SAN LUIS,La Capital,Potrero de los Funes,False,False,False,False,True,True,True,True,False
3278,SAN LUIS,La Capital,Pozo Del Carril,False,False,False,False,False,False,False,False,False
3279,SAN LUIS,La Capital,Salinas del Bebedero,False,False,False,False,False,False,True,True,False
3280,SAN LUIS,La Capital,San Jerónimo,False,False,False,True,False,False,False,True,False
3281,SAN LUIS,La Capital,San Luis,True,True,True,True,True,True,True,True,True
3282,SAN LUIS,La Capital,San Roque,False,False,False,False,True,True,False,False,False
3283,SAN LUIS,La Capital,Santa Rosa,False,False,False,False,False,False,False,False,False
3284,SAN LUIS,La Capital,Varela,False,False,False,False,False,False,False,True,False
3285,SAN LUIS,La Capital,Zanjitas,False,False,False,False,False,False,False,True,False
3286,SAN LUIS,Libertador Grl. San Martín,Barranca Alta,False,False,False,False,False,False,False,False,False
3287,SAN LUIS,Libertador Grl. San Martín,Cabeza De Novillo,False,False,False,False,False,False,False,False,False
3288,SAN LUIS,Libertador Grl. San Martín,Casa De Los Tigres,False,False,False,False,False,False,False,False,False
3289,SAN LUIS,Libertador Grl. San Martín,El Estanquito,False,False,False,False,False,False,False,False,False
3290,SAN LUIS,Libertador Grl. San Martín,El Paraguay,False,False,False,False,False,False,False,False,False
3291,SAN LUIS,Libertador Grl. San Martín,El Paraiso,False,False,False,False,False,False,False,False,False
3292,SAN LUIS,Libertador Grl. San Martín,El Puesto,False,False,False,False,False,False,False,True,False
3293,SANTA FE,General Obligado,El Rabón,False,True,False,False,True,False,False,True,True
3294,SANTA FE,General Obligado,Florencia,True,True,False,False,True,True,True,True,True
3295,SANTA FE,General Obligado,Guadalupe Norte,True,False,False,False,True,False,True,False,False
3296,SANTA FE,General Obligado,Ingeniero Chanourdie,False,False,False,False,False,False,True,True,True
3297,SANTA FE,General Obligado,La Isleta,False,False,False,False,False,False,False,False,True
3298,SANTA FE,General Obligado,La Sarita,False,False,False,False,True,False,True,True,False
3299,SANTA FE,General Obligado,Lanteri,False,False,False,False,True,True,True,True,False
3300,SANTA FE,General Obligado,Las Garzas,True,False,False,False,True,False,True,False,False
3301,SANTA FE,General Obligado,Las Toscas,True,True,False,True,True,True,True,True,True
3302,SANTA FE,General Obligado,Los Laureles,False,False,False,False,True,False,True,False,False
3303,SANTA FE,General Obligado,Malabrigo,True,True,False,False,True,True,True,True,False
3304,SANTA FE,General Obligado,Paraje San Manuel,False,False,False,False,False,False,True,False,True
3305,SANTA FE,General Obligado,Puerto Reconquista,False,False,False,False,True,False,True,False,False
3306,SANTA FE,San Martín,San Martín de las Escobas,True,True,False,False,True,True,True,True,False
3307,SANTA FE,San Martín,Sastre,True,False,False,True,True,True,True,True,False
3308,SANTA FE,San Martín,Traill,False,False,False,False,False,False,False,False,False
3309,SANTA FE,San Martín,Wildermuth (Est. Granadero B. Bustos),False,False,False,False,False,False,False,False,False
3310,SANTA FE,Vera,Calchaquí,True,False,False,False,True,True,True,True,True
3311,SANTA FE,Vera,Cañada Ombú,False,False,False,False,True,False,True,True,True
3312,SANTA FE,Vera,Colmena,False,False,False,False,False,False,False,False,True
3313,SANTA FE,Vera,Fortín Olmos,False,False,False,False,True,False,True,True,True
3314,SANTA FE,Vera,Garabato,False,False,False,False,True,False,True,True,False
3315,SANTA FE,Vera,Golondrina,False,False,False,False,True,False,True,True,False
3316,SANTA FE,Vera,Intiyaco,False,False,False,False,True,False,True,True,True
3317,SANTA FE,Vera,Kilómetro 115,False,False,False,False,False,False,False,True,False
3318,SANTA FE,Vera,La Gallareta,False,False,False,False,True,False,True,True,False
3319,SANTA FE,Vera,Los Amores,False,False,False,False,True,False,True,True,False
3320,TIERRA DEL FUEGO,Ushuaia,Ushuaia,True,True,True,True,True,True,True,True,True
3321,TUCUMAN,Burruyacú,7 de Abril,False,False,False,False,False,False,False,True,True
3322,TUCUMAN,Burruyacú,Barrio San Jorge,False,False,False,False,True,False,False,False,False
3323,TUCUMAN,Burruyacú,El Chañar,False,False,False,False,True,True,True,False,False
3324,TUCUMAN,Burruyacú,El Naranjo,False,False,False,False,False,False,False,False,False
3325,TUCUMAN,Burruyacú,Garmendia,False,False,False,False,True,False,True,True,False
3326,TUCUMAN,Burruyacú,La Ramada,False,False,False,False,True,True,True,False,False
3327,TUCUMAN,Burruyacú,Macomitas,False,False,False,False,True,True,False,False,False
3328,TUCUMAN,Burruyacú,Piedrabuena,False,False,False,False,True,True,False,True,False
3329,TUCUMAN,Burruyacú,Villa Benjamín Aráoz,False,False,False,False,True,False,True,False,False
3330,TUCUMAN,Burruyacú,Villa Burruyacú,False,False,False,True,True,False,False,True,True
3331,TUCUMAN,Burruyacú,Villa Padre Monti,False,False,False,False,False,False,True,False,False
3332,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,True,True,False,True,True,True,True,False,False
3333,BUENOS AIRES,Florencio Varela,La Capilla,False,False,False,True,True,True,True,False,False
3334,BUENOS AIRES,Florencio Varela,Villa Brown,False,True,False,True,True,True,False,False,False
3335,BUENOS AIRES,Florencio Varela,Villa San Luis,False,True,False,True,True,True,False,False,False
3336,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,True,True,True,True,True,True,True,False,False
3337,BUENOS AIRES,Florencio Varela,Villa Vatteone,True,True,True,True,True,True,True,False,False
3338,BUENOS AIRES,Florentino Ameghino,Blaquier,False,False,False,False,True,True,True,True,True
3339,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,True,False,False,True,True,True,True,False,False
3340,BUENOS AIRES,Florentino Ameghino,Porvenir,False,False,False,False,False,False,False,True,False
3341,BUENOS AIRES,General Alvarado,Centinela del Mar,False,False,False,False,False,False,False,True,False
3342,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,False,False,True,True,True,True,True,True,True
3343,BUENOS AIRES,Moreno,Cuartel V,False,True,True,True,True,True,True,True,False
3344,BUENOS AIRES,Moreno,Francisco Alvarez,True,True,True,True,True,True,True,True,False
3345,BUENOS AIRES,Moreno,La Reja,True,True,True,True,True,True,True,True,True
3346,BUENOS AIRES,Moreno,Moreno,True,True,True,True,True,True,True,True,True
3347,BUENOS AIRES,Moreno,Paso Del Rey,False,True,False,True,True,True,True,True,True
3348,BUENOS AIRES,Moreno,Trujui,True,True,True,True,True,True,True,True,False
3349,JUJUY,San Pedro,San Antonio,False,False,False,False,False,False,False,False,False
3350,SANTA FE,La Capital,RINCON NORTE,False,False,False,False,False,False,False,False,False
3351,SANTA FE,La Capital,Rincón Potrero,False,False,False,False,False,False,False,False,False
3352,BUENOS AIRES,Zárate,Zárate,True,True,False,True,True,True,True,True,True
3353,CABA,COMUNA 01,CONSTITUCION,True,True,True,True,True,True,True,True,True
3354,CORDOBA,Río Cuarto,Chaján,False,False,False,True,True,True,True,False,True
3355,CORDOBA,Río Cuarto,Chucul,True,False,False,True,True,True,True,True,False
3356,CORDOBA,Río Cuarto,Coronel Baigorria,False,False,False,True,True,True,False,False,False
3357,CABA,COMUNA 10,FLORESTA,True,True,True,True,True,True,True,True,True
3358,ENTRE RIOS,Islas del Ibicuy,Médanos,False,False,False,False,True,False,False,True,False
3359,ENTRE RIOS,Islas del Ibicuy,Ñancay,False,False,False,False,False,False,False,False,False
3360,ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,False,True,False,False,True,True,True,False,False
3361,ENTRE RIOS,La Paz,Bovril,False,True,False,True,True,True,True,True,False
3362,ENTRE RIOS,La Paz,Colonia Avigdor,False,False,False,False,True,False,True,True,False
3363,ENTRE RIOS,La Paz,El Solar,False,False,False,False,True,True,True,True,False
3364,CABA,COMUNA 08,VILLA RIACHUELO,True,True,True,True,True,True,True,True,True
3365,MENDOZA,Guaymallén,PEDRO MOLINA,False,False,False,True,True,True,False,False,False
3366,MENDOZA,Guaymallén,Puente de Hierro,True,False,True,False,True,True,True,True,False
3367,MENDOZA,Guaymallén,RODEO DE LA CRUZ,False,False,False,True,True,True,False,False,True
3368,MENDOZA,Guaymallén,SAN FRANCISCO DEL MONTE,False,False,False,True,True,True,False,False,False
3369,MENDOZA,Guaymallén,San Jose,False,False,False,True,True,True,False,False,False
3370,MENDOZA,Guaymallén,VILLA NUEVA,False,False,False,False,True,True,False,False,False
3371,MENDOZA,Junín,ALTO VERDE,False,False,False,False,False,False,False,False,False
3372,CABA,COMUNA 10,MONTE CASTRO,True,True,True,True,True,True,True,True,True
3373,RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,True,False,True,True,True,True,True,True,True
3374,RIO NEGRO,General Roca,Ingeniero Otto Krause,False,False,False,False,False,False,False,False,False
3375,RIO NEGRO,General Roca,Mainqué,False,False,False,False,True,False,False,True,True
3376,RIO NEGRO,General Roca,Paso Córdova,False,False,False,False,False,False,False,False,False
3377,RIO NEGRO,General Roca,Península Ruca Co,False,False,False,False,False,False,False,False,False
3378,RIO NEGRO,General Roca,Peñas Blancas,False,False,False,False,False,False,False,False,True
3379,RIO NEGRO,General Roca,Puente Cero,False,False,False,False,True,True,False,False,False
3380,RIO NEGRO,General Roca,Sargento Vidal,False,False,False,False,True,False,False,True,False
3381,RIO NEGRO,General Roca,Tres Luces,False,False,False,False,False,False,False,False,False
3382,CABA,COMUNA 10,VELEZ SARSFIELD,True,True,True,True,True,True,True,True,True
3383,SAN LUIS,Gobernador Dupuy,Unión,False,False,False,False,True,False,True,True,False
3384,SAN LUIS,Junín,Bajo De Veliz,False,False,False,False,False,False,False,False,False
3385,SAN LUIS,Junín,Balde De Escudero,False,False,False,False,False,False,False,False,False
3386,SAN LUIS,Junín,Carpinteria,True,True,False,True,True,True,True,True,False
3387,SAN LUIS,Junín,Cerrito Blanco,False,False,False,False,False,False,False,False,False
3388,SAN LUIS,Junín,Cerro de Oro,True,True,False,True,False,False,True,True,False
3389,SAN LUIS,Junín,El Duraznito,False,False,False,False,False,False,False,False,False
3390,SAN LUIS,Junín,La Chilca,False,False,False,False,False,False,False,False,False
3391,CABA,COMUNA 10,VERSALLES,True,True,True,True,True,True,True,True,True
3392,SANTA FE,General Obligado,Reconquista,True,True,True,True,True,True,True,True,True
3393,SANTA FE,General Obligado,San Antonio de Obligado,True,True,False,False,True,False,True,True,True
3394,SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),True,True,False,False,True,True,True,True,False
3395,SANTA FE,General Obligado,Villa Ana,False,False,False,False,True,False,True,False,True
3396,CABA,COMUNA 10,VILLA LURO,True,True,True,True,True,True,True,True,True
3397,SANTA FE,Vera,Margarita,False,True,False,False,True,True,True,True,True
3398,SANTA FE,Vera,Paraje 29,False,False,False,False,False,False,False,True,True
3399,SANTA FE,Vera,Pozo de los Indios,False,False,False,False,False,False,False,True,True
3400,SANTA FE,Vera,Pueblo Santa Lucía,False,False,False,False,True,False,False,True,False
3401,SANTA FE,Vera,Tartagal (Est. El Tajamar),False,False,False,False,True,False,False,True,False
3402,SANTA FE,Vera,Toba,False,False,False,False,False,False,False,True,True
3403,SANTA FE,Vera,Vera (Est. Gobernador Vera),True,False,False,False,True,True,True,True,False
3404,CABA,COMUNA 10,VILLA REAL,True,True,True,True,True,True,True,True,True
3405,TUCUMAN,Cruz Alta,Colombres,False,False,False,False,True,True,True,False,False
3406,TUCUMAN,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,False,False,False,False,False,False,False,False,False
3407,TUCUMAN,Cruz Alta,Delfín Gallo,False,False,False,False,False,False,True,True,False
3408,TUCUMAN,Cruz Alta,El Bracho,False,False,False,False,True,True,True,True,False
3409,TUCUMAN,Cruz Alta,El Corte,False,False,False,False,True,False,False,False,False
3410,TUCUMAN,Cruz Alta,El Paraiso,False,False,False,False,True,True,False,False,False
3411,TUCUMAN,Cruz Alta,Ex Ingenio Esperanza,False,False,False,False,True,True,False,False,False
3412,TUCUMAN,Cruz Alta,Ex Ingenio Los Ralos,False,False,False,False,False,False,False,False,False
3413,TUCUMAN,Cruz Alta,Ex Ingenio Lujan,False,False,False,False,False,False,False,False,False
3414,TUCUMAN,Cruz Alta,Ingenio La Florida,False,False,False,False,True,True,False,False,False
3415,CABA,COMUNA 11,VILLA DEL PARQUE,True,True,True,True,True,True,True,True,True
3416,CABA,COMUNA 11,VILLA DEVOTO,True,True,True,True,True,True,True,True,True
3417,CABA,COMUNA 09,MATADEROS,True,True,True,True,True,True,True,True,True
3418,TUCUMAN,Simoca,Monteagudo,False,False,False,False,True,True,False,True,False
3419,TUCUMAN,Simoca,Nueva Trinidad,False,False,False,False,False,False,False,True,False
3420,TUCUMAN,Simoca,Santa Cruz,False,False,False,False,False,False,False,False,False
3421,TUCUMAN,Simoca,Simoca,False,False,False,False,True,True,True,True,False
3422,TUCUMAN,Simoca,Villa Chicligasta,False,False,False,False,False,False,False,True,False
3423,TUCUMAN,Tafí del Valle,Amaicha del Valle,False,False,False,True,True,True,True,True,True
3424,TUCUMAN,Tafí del Valle,Colalao del Valle,False,False,False,False,True,False,True,True,False
3425,CABA,COMUNA 01,PUERTO MADERO,True,True,True,True,True,True,True,True,True
3426,TUCUMAN,Tafí del Valle,El Mollar,False,False,False,False,True,False,True,True,True
3427,TUCUMAN,Tafí del Valle,Tafí del Valle,True,False,False,False,True,True,True,True,True
3428,TUCUMAN,Tafí Viejo,Barrio El Cruce,False,False,False,False,True,True,False,False,False
3429,TUCUMAN,Tafí Viejo,Barrio Lomas de Tafí,True,False,False,False,True,False,True,False,False
3430,TUCUMAN,Tafí Viejo,Barrio Mutual San Martín,True,False,False,False,True,True,True,False,False
3431,TUCUMAN,Tafí Viejo,Barrio Parada 14,False,False,False,False,True,True,False,False,False
3432,TUCUMAN,Tafí Viejo,Barrio U.T.A. II,False,False,False,False,True,True,False,False,False
3433,CABA,COMUNA 01,RETIRO,True,True,True,True,True,True,True,True,True
3434,CABA,COMUNA 01,SAN NICOLAS,True,True,True,True,True,True,True,True,True
3435,CABA,COMUNA 01,SAN TELMO,True,True,True,True,True,True,True,True,True
3436,CABA,COMUNA 02,RECOLETA,True,True,True,True,True,True,True,True,True
3437,CABA,COMUNA 03,BALVANERA,True,True,True,True,True,True,True,True,True
3438,CABA,COMUNA 03,SAN CRISTOBAL,True,True,True,True,True,True,True,True,True
3439,TUCUMAN,Cruz Alta,La Florida,True,False,False,False,True,True,True,True,True
3440,TUCUMAN,Cruz Alta,Las Cejas,False,False,False,False,True,True,False,False,True
3441,TUCUMAN,Cruz Alta,Lastenia,False,False,False,False,True,True,False,False,False
3442,TUCUMAN,Cruz Alta,Lastenia,False,False,False,False,True,True,False,False,False
3443,TUCUMAN,Cruz Alta,Los Gutierrez,False,False,False,False,True,True,False,False,False
3444,TUCUMAN,Cruz Alta,Los Ralos,False,False,False,False,False,False,True,True,False
3445,TUCUMAN,Cruz Alta,Pacará,False,False,False,False,False,False,False,True,False
3446,TUCUMAN,Cruz Alta,Ranchillos,False,False,False,False,True,True,True,True,False
3447,CABA,COMUNA 04,BARRACAS,True,True,True,True,True,True,True,True,True
3448,TUCUMAN,Leales,Bella Vista,True,False,False,True,True,True,True,True,False
3449,TUCUMAN,Leales,Estación Aráoz,False,False,False,False,True,True,False,False,False
3450,TUCUMAN,Leales,Los Puestos,False,False,False,False,True,True,False,False,False
3451,TUCUMAN,Leales,Manuel García Fernández,True,False,False,False,False,False,True,False,False
3452,TUCUMAN,Leales,Pala Pala,False,False,False,False,True,False,True,True,True
3453,TUCUMAN,Leales,Río Colorado,False,False,False,False,True,True,False,True,False
3454,TUCUMAN,Leales,Santa Rosa de Leales,False,False,False,False,True,True,True,True,False
3455,CABA,COMUNA 01,MONSERRAT,True,True,True,True,True,True,True,True,True
3456,TUCUMAN,Monteros,Villa Quinteros,True,False,False,False,True,True,True,True,False
3457,TUCUMAN,Río Chico,Aguilares,True,False,False,False,True,True,True,True,False
3458,TUCUMAN,Río Chico,Ingenio Santa Barbara,False,False,False,False,True,True,False,False,False
3459,TUCUMAN,Río Chico,Los Sarmientos,True,False,False,False,False,False,True,False,False
3460,TUCUMAN,Río Chico,Río Chico,False,False,False,False,False,False,False,False,False
3461,TUCUMAN,Río Chico,Santa Ana,True,False,False,False,True,False,True,False,False
3462,TUCUMAN,Río Chico,Villa Clodomiro Hileret,False,False,False,False,False,False,False,False,False
3463,TUCUMAN,Simoca,Atahona,False,False,False,False,True,True,False,True,False
3464,CABA,COMUNA 04,BOCA,True,True,True,True,True,True,True,True,True
3465,SANTIAGO DEL ESTERO,Aguirre,Argentina,False,False,False,True,True,False,False,False,False
3466,SANTIAGO DEL ESTERO,Aguirre,Casares,False,False,False,True,False,False,False,False,False
3467,SANTIAGO DEL ESTERO,Aguirre,Malbrán,True,False,False,True,True,True,True,False,True
3468,SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),False,True,False,False,True,True,True,True,True
3469,SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,False,False,False,True,True,False,True,True,True
3470,SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,False,False,False,False,False,False,False,False,True
3471,CABA,COMUNA 04,NUEVA POMPEYA,True,True,True,True,True,True,True,True,True
3472,SANTA FE,La Capital,San José del Rincón,True,True,False,True,True,True,True,False,True
3473,SANTA FE,La Capital,Santa Fe,True,True,True,True,True,True,True,True,True
3474,CABA,COMUNA 04,PARQUE PATRICIOS,True,True,True,True,True,True,True,True,True
3475,SANTA FE,La Capital,Santo Tomé,True,True,False,True,True,True,True,True,False
3476,SANTA FE,La Capital,Sauce Viejo,True,False,False,True,True,True,True,True,False
3477,SANTA FE,La Capital,Villa Adelina,False,False,False,False,True,True,False,False,False
3478,SANTA FE,La Capital,Villa Laura (Est. Constituyentes),False,False,False,False,True,False,False,False,False
3479,SANTA FE,Las Colonias,Cavour,False,False,False,False,False,False,True,True,False
3480,SANTA FE,Las Colonias,Cululú,False,False,False,False,False,False,True,True,False
3481,CABA,COMUNA 05,ALMAGRO,True,True,True,True,True,True,True,True,True
3482,SANTA FE,General Obligado,Villa Guillermina,True,True,False,False,True,True,True,True,True
3483,SANTA FE,General Obligado,Villa Ocampo,True,True,False,False,True,True,True,False,True
3484,SANTA FE,Iriondo,Barrio Cicarelli,False,False,False,False,False,False,False,True,False
3485,SANTA FE,Iriondo,Bustinza,True,False,False,True,True,False,True,True,False
3486,SANTA FE,Iriondo,Cañada de Gómez,True,True,False,True,True,True,True,True,False
3487,CABA,COMUNA 05,BOEDO,True,True,True,True,True,True,True,True,True
3488,SAN LUIS,Junín,La Lomita,False,False,False,False,False,False,False,False,False
3489,SAN LUIS,Junín,Lafinur,False,False,False,False,False,False,False,True,False
3490,SAN LUIS,Junín,Las Palomas,False,False,False,False,False,False,False,False,False
3491,SAN LUIS,Junín,Los Cajones,False,False,False,False,False,False,True,True,False
3492,SAN LUIS,Junín,Los Lobos,False,False,False,False,False,False,False,False,False
3493,SAN LUIS,Junín,Los Molles,False,False,False,True,False,False,True,True,False
3494,SAN LUIS,Junín,Merlo,True,True,False,True,True,True,True,True,False
3495,SAN LUIS,Junín,Ojo Del Rio,False,False,False,False,False,False,False,False,False
3496,SAN LUIS,Junín,Santa Ana,False,False,False,False,False,False,False,False,False
3497,CABA,COMUNA 06,CABALLITO,True,True,True,True,True,True,True,True,True
3498,RIO NEGRO,General Roca,Villa Alberdi,False,False,False,False,False,False,False,False,True
3499,RIO NEGRO,General Roca,Villa del Parque,False,False,False,False,False,False,False,False,False
3500,RIO NEGRO,General Roca,Villa Manzano,False,False,False,False,True,True,True,True,True
3501,RIO NEGRO,General Roca,Villa Regina,True,False,True,True,True,True,True,True,True
3502,RIO NEGRO,General Roca,Villa San Isidro,False,False,False,True,False,True,False,True,False
3503,RIO NEGRO,Ñorquincó,Las Bayas,False,False,False,False,False,False,False,False,False
3504,RIO NEGRO,Ñorquincó,Mamuel Choique,False,False,False,True,False,False,True,False,False
3505,RIO NEGRO,Ñorquincó,Ñorquincó,False,False,False,False,False,False,True,False,True
3506,CABA,COMUNA 07,FLORES,True,True,True,True,True,True,True,True,True
3507,MENDOZA,Junín,Ingeniero Giagnoni,True,False,True,True,True,True,True,True,False
3508,MENDOZA,Junín,Junín,True,False,True,True,True,True,True,True,False
3509,MENDOZA,Junín,La Colonia,False,False,False,True,True,True,False,True,True
3510,MENDOZA,Junín,Los Barriales,True,False,True,False,True,True,True,True,False
3511,MENDOZA,Junín,Medrano,False,False,False,False,False,False,False,True,False
3512,MENDOZA,Junín,Phillips,False,False,False,False,False,False,True,True,False
3513,CABA,COMUNA 07,PARQUE CHACABUCO,True,True,True,True,True,True,True,True,True
3514,JUJUY,San Pedro,San Lucas,False,False,False,False,True,True,False,True,False
3515,JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),True,True,False,True,False,False,True,True,True
3516,JUJUY,San Pedro,Sauzal,False,False,False,False,False,False,False,False,False
3517,JUJUY,SANTA BARBARA,El Fuerte,False,False,False,False,True,False,True,False,True
3518,JUJUY,SANTA BARBARA,El Piquete,True,False,False,False,True,True,True,True,False
3519,JUJUY,SANTA BARBARA,El Talar,False,False,False,False,False,False,True,True,True
