,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,BAF,Dial Up
319,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,271,22.0
320,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,62,0.0
321,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,118,0.0
322,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,114,171.0
323,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,86,4.0
324,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,291,777.0
325,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,186,0.0
326,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,160,468.0
327,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,162,548.0
328,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,206,5.0
329,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,104,281.0
330,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,135,192.0
331,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,50,198.0
332,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,888,110.0
333,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,119,2.0
334,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,55,312.0
335,2022,4,Misiones,33.0,87.0,47.0,11.0,8.0,186.0,263,30.0
336,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,5,6.0
337,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,2,2.0
338,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,71,1.0
339,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,144,5.0
340,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,168,904.0
341,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,1,68.0
342,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,155,4.0
343,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,271,22.0
344,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,62,0.0
345,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,118,0.0
346,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,114,171.0
347,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,86,4.0
348,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,291,777.0
349,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,186,0.0
350,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,160,468.0
351,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,162,548.0
352,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,206,5.0
353,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,104,281.0
354,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,135,192.0
355,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,50,198.0
356,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,888,110.0
357,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,119,2.0
358,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,55,312.0
359,2022,4,Neuquén,29.0,73.0,32.0,24.0,4.0,160.0,263,30.0
360,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,5,6.0
361,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,2,2.0
362,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,71,1.0
363,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,144,5.0
364,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,168,904.0
365,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,1,68.0
366,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,155,4.0
367,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,271,22.0
368,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,62,0.0
369,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,118,0.0
370,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,114,171.0
371,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,86,4.0
372,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,291,777.0
373,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,186,0.0
374,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,160,468.0
375,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,162,548.0
376,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,206,5.0
377,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,104,281.0
378,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,135,192.0
379,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,50,198.0
380,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,888,110.0
381,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,119,2.0
382,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,55,312.0
383,2022,4,Río Negro,34.0,48.0,44.0,16.0,19.0,162.0,263,30.0
384,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,5,6.0
385,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,2,2.0
386,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,71,1.0
387,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,144,5.0
388,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,168,904.0
389,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,1,68.0
390,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,155,4.0
391,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,271,22.0
392,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,62,0.0
393,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,118,0.0
394,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,114,171.0
395,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,86,4.0
396,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,291,777.0
397,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,186,0.0
398,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,160,468.0
399,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,162,548.0
400,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,206,5.0
401,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,104,281.0
402,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,135,192.0
403,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,50,198.0
404,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,888,110.0
405,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,119,2.0
406,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,55,312.0
407,2022,4,Salta,37.0,97.0,53.0,12.0,7.0,206.0,263,30.0
408,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,5,6.0
409,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,2,2.0
410,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,71,1.0
411,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,144,5.0
412,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,168,904.0
413,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,1,68.0
414,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,155,4.0
415,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,271,22.0
416,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,62,0.0
417,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,118,0.0
418,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,114,171.0
419,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,86,4.0
420,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,291,777.0
421,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,186,0.0
422,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,160,468.0
423,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,162,548.0
424,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,206,5.0
425,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,104,281.0
426,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,135,192.0
427,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,50,198.0
428,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,888,110.0
429,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,119,2.0
430,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,55,312.0
431,2022,4,San Juan,39.0,23.0,12.0,22.0,8.0,104.0,263,30.0
432,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,5,6.0
433,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,2,2.0
434,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,71,1.0
435,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,144,5.0
436,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,168,904.0
437,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,1,68.0
438,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,155,4.0
439,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,271,22.0
440,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,62,0.0
441,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,118,0.0
442,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,114,171.0
443,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,86,4.0
444,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,291,777.0
445,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,186,0.0
446,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,160,468.0
447,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,162,548.0
448,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,206,5.0
449,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,104,281.0
450,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,135,192.0
451,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,50,198.0
452,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,888,110.0
453,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,119,2.0
454,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,55,312.0
455,2022,4,San Luis,6.0,43.0,3.0,82.0,511.0,135.0,263,30.0
456,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,5,6.0
457,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,2,2.0
458,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,71,1.0
459,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,144,5.0
460,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,168,904.0
461,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,1,68.0
462,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,155,4.0
463,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,271,22.0
464,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,62,0.0
465,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,118,0.0
466,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,114,171.0
467,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,86,4.0
468,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,291,777.0
469,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,186,0.0
470,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,160,468.0
471,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,162,548.0
472,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,206,5.0
473,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,104,281.0
474,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,135,192.0
475,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,50,198.0
476,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,888,110.0
477,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,119,2.0
478,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,55,312.0
479,2022,4,Santa Cruz,10.0,24.0,12.0,4.0,662.0,50.0,263,30.0
480,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,5,6.0
481,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,2,2.0
482,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,71,1.0
483,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,144,5.0
484,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,168,904.0
485,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,1,68.0
486,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,155,4.0
487,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,271,22.0
488,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,62,0.0
489,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,118,0.0
490,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,114,171.0
491,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,86,4.0
492,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,291,777.0
493,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,186,0.0
494,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,160,468.0
495,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,162,548.0
496,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,206,5.0
497,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,104,281.0
498,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,135,192.0
499,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,50,198.0
500,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,888,110.0
501,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,119,2.0
502,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,55,312.0
503,2022,4,Santa Fe,164.0,412.0,249.0,44.0,19.0,888.0,263,30.0
504,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,5,6.0
505,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,2,2.0
506,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,71,1.0
507,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,144,5.0
508,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,168,904.0
509,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,1,68.0
510,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,155,4.0
511,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,271,22.0
512,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,62,0.0
513,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,118,0.0
514,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,114,171.0
515,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,86,4.0
516,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,291,777.0
517,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,186,0.0
518,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,160,468.0
519,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,162,548.0
520,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,206,5.0
521,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,104,281.0
522,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,135,192.0
523,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,50,198.0
524,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,888,110.0
525,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,119,2.0
526,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,55,312.0
527,2022,4,Santiago Del Estero,14.0,81.0,15.0,7.0,3.0,119.0,263,30.0
528,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,5,6.0
529,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,2,2.0
530,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,71,1.0
531,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,144,5.0
532,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,168,904.0
533,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,1,68.0
534,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,155,4.0
535,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,271,22.0
536,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,62,0.0
537,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,118,0.0
538,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,114,171.0
539,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,86,4.0
540,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,291,777.0
541,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,186,0.0
542,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,160,468.0
543,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,162,548.0
544,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,206,5.0
545,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,104,281.0
546,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,135,192.0
547,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,50,198.0
548,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,888,110.0
549,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,119,2.0
550,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,55,312.0
551,2022,4,Tierra Del Fuego,13.0,41.0,405.0,157.0,651.0,55.0,263,30.0
552,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,5,6.0
553,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,2,2.0
554,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,71,1.0
555,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,144,5.0
556,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,168,904.0
557,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,1,68.0
558,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,155,4.0
559,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,271,22.0
560,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,62,0.0
561,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,118,0.0
562,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,114,171.0
563,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,86,4.0
564,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,291,777.0
565,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,186,0.0
566,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,160,468.0
567,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,162,548.0
568,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,206,5.0
569,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,104,281.0
570,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,135,192.0
571,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,50,198.0
572,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,888,110.0
573,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,119,2.0
574,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,55,312.0
575,2022,4,Tucumán,69.0,21.0,169.0,4.0,527.0,263.0,263,30.0
576,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,5,6.0
577,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,2,2.0
578,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,70,1.0
579,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,144,5.0
580,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,165,904.0
581,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,1,68.0
582,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,145,4.0
583,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,269,22.0
584,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,69,1.0
585,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,119,0.0
586,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,116,171.0
587,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,87,4.0
588,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,289,777.0
589,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,182,0.0
590,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,163,468.0
591,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,160,548.0
592,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,205,5.0
593,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,103,281.0
594,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,122,182.0
595,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,49,198.0
596,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,888,110.0
597,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,119,2.0
598,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,54,312.0
599,2022,3,Buenos Aires,340.0,3.0,1.0,127.0,70.0,5.0,263,30.0
600,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,5,6.0
601,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,2,2.0
602,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,70,1.0
603,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,144,5.0
604,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,165,904.0
605,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,1,68.0
606,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,145,4.0
607,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,269,22.0
608,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,69,1.0
609,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,119,0.0
610,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,116,171.0
611,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,87,4.0
612,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,289,777.0
613,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,182,0.0
614,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,163,468.0
615,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,160,548.0
616,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,205,5.0
617,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,103,281.0
618,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,122,182.0
619,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,49,198.0
620,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,888,110.0
621,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,119,2.0
622,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,54,312.0
623,2022,3,Capital Federal,141.0,1.0,129.0,6.0,32.0,2.0,263,30.0
624,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,5,6.0
625,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,2,2.0
626,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,70,1.0
627,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,144,5.0
628,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,165,904.0
629,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,1,68.0
630,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,145,4.0
631,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,269,22.0
632,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,69,1.0
633,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,119,0.0
634,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,116,171.0
635,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,87,4.0
636,2022,3,Catamarca,10.0,10.0,46.0,1.0,2.0,70.0,289,777.0
