,Año,Trimestre,Provincia,Tecnologia,Conexiones,Zona,Penetracion cada 100 hab,Penetracion cada 100 hogares
3373,2014,4,Misiones,Wireless,150,Noreste,0.01,0.04
3374,2014,4,Neuquén,Wireless,12000,Sur,1.65,6.6
3375,2014,4,Río Negro,Wireless,4000,Sur,0.52,2.08
3376,2014,4,Salta,Wireless,6,Noroeste,0.0,0.0
3377,2014,4,San Juan,Wireless,1000,Oeste,0.12,0.48
3378,2014,4,San Luis,Wireless,24000,Oeste,4.44,17.76
3379,2014,4,Santa Cruz,Wireless,4000,Sur,1.2,4.8
3380,2014,4,Santa Fe,Wireless,6000,Centro,0.18,0.72
3381,2014,4,Santiago Del Estero,Wireless,920,Noreste,0.09,0.36
3382,2014,4,Tierra Del Fuego,Wireless,1,Sur,0.0,0.0
3383,2014,4,Tucumán,Wireless,13,Noroeste,0.0,0.0
3384,2014,3,Buenos Aires,Wireless,20000,Centro,0.11,0.44
3385,2014,3,Capital Federal,Wireless,2000,Centro,0.06,0.24
3386,2014,3,Catamarca,Wireless,0,Noroeste,0.0,0.0
3387,2014,3,Chaco,Wireless,1000,Noreste,0.09,0.36
3388,2014,3,Chubut,Wireless,12000,Sur,1.99,7.96
3389,2014,3,Córdoba,Wireless,4000,Centro,0.12,0.48
3390,2014,3,Corrientes,Wireless,1000,Noreste,0.08,0.32
3391,2014,3,Entre Ríos,Wireless,5000,Centro,0.35,1.4
3392,2014,3,Formosa,Wireless,1000,Noreste,0.19,0.76
3393,2014,3,Jujuy,Wireless,37,Noroeste,0.0,0.0
3394,2014,3,La Pampa,Wireless,11000,Oeste,3.01,12.04
3395,2014,3,La Rioja,Wireless,1000,Oeste,0.32,1.28
3396,2014,3,Mendoza,Wireless,40000,Oeste,2.3,9.2
3397,2014,3,Misiones,Wireless,3000,Noreste,0.23,0.92
3398,2014,3,Neuquén,Wireless,13000,Sur,1.79,7.16
3399,2014,3,Río Negro,Wireless,4000,Sur,0.52,2.08
3400,2014,3,Salta,Wireless,109,Noroeste,0.01,0.04
3401,2014,3,San Juan,Wireless,1000,Oeste,0.12,0.48
3402,2014,3,San Luis,Wireless,25000,Oeste,4.63,18.52
3403,2014,3,Santa Cruz,Wireless,4000,Sur,1.2,4.8
3404,2014,3,Santa Fe,Wireless,7000,Centro,0.21,0.84
3405,2014,3,Santiago Del Estero,Wireless,768,Noreste,0.07,0.28
3406,2014,3,Tierra Del Fuego,Wireless,1,Sur,0.0,0.0
3407,2014,3,Tucumán,Wireless,13,Noroeste,0.0,0.0
3408,2014,2,Buenos Aires,Wireless,17000,Centro,0.1,0.4
3409,2014,2,Capital Federal,Wireless,2000,Centro,0.06,0.24
3410,2014,2,Catamarca,Wireless,0,Noroeste,0.0,0.0
3411,2014,2,Chaco,Wireless,0,Noreste,0.0,0.0
3412,2014,2,Chubut,Wireless,11000,Sur,1.82,7.28
3413,2014,2,Córdoba,Wireless,4000,Centro,0.12,0.48
3414,2014,2,Corrientes,Wireless,1000,Noreste,0.08,0.32
3415,2014,2,Entre Ríos,Wireless,5000,Centro,0.35,1.4
3416,2014,2,Formosa,Wireless,1000,Noreste,0.19,0.76
3417,2014,2,Jujuy,Wireless,40,Noroeste,0.01,0.04
3418,2014,2,La Pampa,Wireless,6000,Oeste,1.64,6.56
3419,2014,2,La Rioja,Wireless,0,Oeste,0.0,0.0
3420,2014,2,Mendoza,Wireless,36000,Oeste,2.07,8.28
3421,2014,2,Misiones,Wireless,150,Noreste,0.01,0.04
3422,2014,2,Neuquén,Wireless,11000,Sur,1.52,6.08
3423,2014,2,Río Negro,Wireless,4000,Sur,0.52,2.08
3424,2014,2,Salta,Wireless,7,Noroeste,0.0,0.0
3425,2014,2,San Juan,Wireless,1000,Oeste,0.12,0.48
3426,2014,2,San Luis,Wireless,22000,Oeste,4.07,16.28
3427,2014,2,Santa Cruz,Wireless,4000,Sur,1.2,4.8
3428,2014,2,Santa Fe,Wireless,6000,Centro,0.18,0.72
3429,2014,2,Santiago Del Estero,Wireless,907,Noreste,0.09,0.36
3430,2014,2,Tierra Del Fuego,Wireless,1,Sur,0.0,0.0
3431,2014,2,Tucumán,Wireless,13,Noroeste,0.0,0.0
3432,2014,1,Buenos Aires,Wireless,17000,Centro,0.1,0.4
3433,2014,1,Capital Federal,Wireless,2000,Centro,0.06,0.24
3434,2014,1,Catamarca,Wireless,0,Noroeste,0.0,0.0
3435,2014,1,Chaco,Wireless,0,Noreste,0.0,0.0
3436,2014,1,Chubut,Wireless,11000,Sur,1.82,7.28
3437,2014,1,Córdoba,Wireless,4000,Centro,0.12,0.48
3438,2014,1,Corrientes,Wireless,1000,Noreste,0.08,0.32
3439,2014,1,Entre Ríos,Wireless,5000,Centro,0.35,1.4
3440,2014,1,Formosa,Wireless,1000,Noreste,0.19,0.76
3441,2014,1,Jujuy,Wireless,0,Noroeste,0.0,0.0
3442,2014,1,La Pampa,Wireless,6000,Oeste,1.64,6.56
3443,2014,1,La Rioja,Wireless,0,Oeste,0.0,0.0
3444,2014,1,Mendoza,Wireless,37000,Oeste,2.13,8.52
3445,2014,1,Misiones,Wireless,150,Noreste,0.01,0.04
3446,2014,1,Neuquén,Wireless,10000,Sur,1.38,5.52
3447,2014,1,Río Negro,Wireless,4000,Sur,0.52,2.08
3448,2014,1,Salta,Wireless,8,Noroeste,0.0,0.0
3449,2014,1,San Juan,Wireless,808,Oeste,0.1,0.4
3450,2014,1,San Luis,Wireless,21000,Oeste,3.89,15.56
3451,2014,1,Santa Cruz,Wireless,4000,Sur,1.2,4.8
3452,2014,1,Santa Fe,Wireless,6000,Centro,0.18,0.72
3453,2014,1,Santiago Del Estero,Wireless,915,Noreste,0.09,0.36
3454,2014,1,Tierra Del Fuego,Wireless,1,Sur,0.0,0.0
3455,2014,1,Tucumán,Wireless,13,Noroeste,0.0,0.0
3456,2022,4,Buenos Aires,Otros,72000,Centro,0.41,1.64
3457,2022,4,Capital Federal,Otros,32000,Centro,1.03,4.12
3458,2022,4,Catamarca,Otros,2000,Noroeste,0.51,2.04
3459,2022,4,Chaco,Otros,3000,Noreste,0.26,1.04
3460,2022,4,Chubut,Otros,9000,Sur,1.49,5.96
3461,2022,4,Córdoba,Otros,11000,Centro,0.33,1.32
3462,2022,4,Corrientes,Otros,5,Noreste,0.0,0.0
3463,2022,4,Entre Ríos,Otros,13000,Centro,0.91,3.64
3464,2022,4,Formosa,Otros,227,Noreste,0.04,0.16
3465,2022,4,Jujuy,Otros,1000,Noroeste,0.13,0.52
3466,2022,4,La Pampa,Otros,1,Oeste,0.0,0.0
3467,2022,4,La Rioja,Otros,32000,Oeste,10.16,40.64
3468,2022,4,Mendoza,Otros,2000,Oeste,0.11,0.44
3469,2022,4,Misiones,Otros,8000,Noreste,0.62,2.48
3470,2022,4,Neuquén,Otros,4000,Sur,0.55,2.2
3471,2022,4,Río Negro,Otros,19000,Sur,2.49,9.96
3472,2022,4,Salta,Otros,7000,Noroeste,0.49,1.96
3473,2022,4,San Juan,Otros,8000,Oeste,0.98,3.92
3474,2022,4,San Luis,Otros,511,Oeste,0.09,0.36
3475,2022,4,Santa Cruz,Otros,662,Sur,0.2,0.8
3476,2022,4,Santa Fe,Otros,19000,Centro,0.56,2.24
3477,2022,4,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3478,2022,4,Tierra Del Fuego,Otros,651,Sur,0.34,1.36
3479,2022,4,Tucumán,Otros,527,Noroeste,0.02,0.08
3480,2022,3,Buenos Aires,Otros,70000,Centro,0.4,1.6
3481,2022,3,Capital Federal,Otros,32000,Centro,1.03,4.12
3482,2022,3,Catamarca,Otros,2000,Noroeste,0.51,2.04
3483,2022,3,Chaco,Otros,2000,Noreste,0.18,0.72
3484,2022,3,Chubut,Otros,9000,Sur,1.49,5.96
3485,2022,3,Córdoba,Otros,10000,Centro,0.3,1.2
3486,2022,3,Corrientes,Otros,5,Noreste,0.0,0.0
3487,2022,3,Entre Ríos,Otros,13000,Centro,0.91,3.64
3488,2022,3,Formosa,Otros,212,Noreste,0.04,0.16
3489,2022,3,Jujuy,Otros,2000,Noroeste,0.25,1.0
3490,2022,3,La Pampa,Otros,4,Oeste,0.0,0.0
3491,2022,3,La Rioja,Otros,31000,Oeste,9.84,39.36
3492,2022,3,Mendoza,Otros,3000,Oeste,0.17,0.68
3493,2022,3,Misiones,Otros,8000,Noreste,0.62,2.48
3494,2022,3,Neuquén,Otros,1000,Sur,0.14,0.56
3495,2022,3,Río Negro,Otros,19000,Sur,2.49,9.96
3496,2022,3,Salta,Otros,7000,Noroeste,0.49,1.96
3497,2022,3,San Juan,Otros,8000,Oeste,0.98,3.92
3498,2022,3,San Luis,Otros,15000,Oeste,2.78,11.12
3499,2022,3,Santa Cruz,Otros,582,Sur,0.17,0.68
3500,2022,3,Santa Fe,Otros,20000,Centro,0.59,2.36
3501,2022,3,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3502,2022,3,Tierra Del Fuego,Otros,651,Sur,0.34,1.36
3503,2022,3,Tucumán,Otros,519,Noroeste,0.02,0.08
3504,2022,2,Buenos Aires,Otros,71000,Centro,0.4,1.6
3505,2022,2,Capital Federal,Otros,32000,Centro,1.03,4.12
3506,2022,2,Catamarca,Otros,2000,Noroeste,0.51,2.04
3507,2022,2,Chaco,Otros,2000,Noreste,0.18,0.72
3508,2022,2,Chubut,Otros,9000,Sur,1.49,5.96
3509,2022,2,Córdoba,Otros,10000,Centro,0.3,1.2
3510,2022,2,Corrientes,Otros,5,Noreste,0.0,0.0
3511,2022,2,Entre Ríos,Otros,13000,Centro,0.91,3.64
3512,2022,2,Formosa,Otros,212,Noreste,0.04,0.16
3513,2022,2,Jujuy,Otros,2000,Noroeste,0.25,1.0
3514,2022,2,La Pampa,Otros,1,Oeste,0.0,0.0
3515,2022,2,La Rioja,Otros,31000,Oeste,9.84,39.36
3516,2022,2,Mendoza,Otros,2000,Oeste,0.11,0.44
3517,2022,2,Misiones,Otros,8000,Noreste,0.62,2.48
3518,2022,2,Neuquén,Otros,1000,Sur,0.14,0.56
3519,2022,2,Río Negro,Otros,19000,Sur,2.49,9.96
3520,2022,2,Salta,Otros,7000,Noroeste,0.49,1.96
3521,2022,2,San Juan,Otros,8000,Oeste,0.98,3.92
3522,2022,2,San Luis,Otros,15000,Oeste,2.78,11.12
3523,2022,2,Santa Cruz,Otros,579,Sur,0.17,0.68
3524,2022,2,Santa Fe,Otros,20000,Centro,0.59,2.36
3525,2022,2,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3526,2022,2,Tierra Del Fuego,Otros,651,Sur,0.34,1.36
3527,2022,2,Tucumán,Otros,487,Noroeste,0.02,0.08
3528,2022,1,Buenos Aires,Otros,67000,Centro,0.38,1.52
3529,2022,1,Capital Federal,Otros,30000,Centro,0.96,3.84
3530,2022,1,Catamarca,Otros,2000,Noroeste,0.51,2.04
3531,2022,1,Chaco,Otros,2000,Noreste,0.18,0.72
3532,2022,1,Chubut,Otros,21000,Sur,3.48,13.92
3533,2022,1,Córdoba,Otros,10000,Centro,0.3,1.2
3534,2022,1,Corrientes,Otros,5,Noreste,0.0,0.0
3535,2022,1,Entre Ríos,Otros,13000,Centro,0.91,3.64
3536,2022,1,Formosa,Otros,202,Noreste,0.04,0.16
3537,2022,1,Jujuy,Otros,4000,Noroeste,0.5,2.0
3538,2022,1,La Pampa,Otros,1,Oeste,0.0,0.0
3539,2022,1,La Rioja,Otros,31000,Oeste,9.84,39.36
3540,2022,1,Mendoza,Otros,1000,Oeste,0.06,0.24
3541,2022,1,Misiones,Otros,8000,Noreste,0.62,2.48
3542,2022,1,Neuquén,Otros,745,Sur,0.1,0.4
3543,2022,1,Río Negro,Otros,18000,Sur,2.36,9.44
3544,2022,1,Salta,Otros,7000,Noroeste,0.49,1.96
3545,2022,1,San Juan,Otros,8000,Oeste,0.98,3.92
3546,2022,1,San Luis,Otros,29000,Oeste,5.37,21.48
3547,2022,1,Santa Cruz,Otros,405,Sur,0.12,0.48
3548,2022,1,Santa Fe,Otros,21000,Centro,0.62,2.48
3549,2022,1,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3550,2022,1,Tierra Del Fuego,Otros,340,Sur,0.18,0.72
3551,2022,1,Tucumán,Otros,487,Noroeste,0.02,0.08
3552,2021,4,Buenos Aires,Otros,73000,Centro,0.42,1.68
3553,2021,4,Capital Federal,Otros,30000,Centro,0.96,3.84
3554,2021,4,Catamarca,Otros,2000,Noroeste,0.51,2.04
3555,2021,4,Chaco,Otros,2000,Noreste,0.18,0.72
3556,2021,4,Chubut,Otros,19000,Sur,3.15,12.6
3557,2021,4,Córdoba,Otros,9000,Centro,0.27,1.08
3558,2021,4,Corrientes,Otros,5,Noreste,0.0,0.0
3559,2021,4,Entre Ríos,Otros,13000,Centro,0.91,3.64
3560,2021,4,Formosa,Otros,172,Noreste,0.03,0.12
3561,2021,4,Jujuy,Otros,4000,Noroeste,0.5,2.0
3562,2021,4,La Pampa,Otros,1,Oeste,0.0,0.0
3563,2021,4,La Rioja,Otros,31000,Oeste,9.84,39.36
3564,2021,4,Mendoza,Otros,2000,Oeste,0.11,0.44
3565,2021,4,Misiones,Otros,8000,Noreste,0.62,2.48
3566,2021,4,Neuquén,Otros,746,Sur,0.1,0.4
3567,2021,4,Río Negro,Otros,18000,Sur,2.36,9.44
3568,2021,4,Salta,Otros,7000,Noroeste,0.49,1.96
3569,2021,4,San Juan,Otros,8000,Oeste,0.98,3.92
3570,2021,4,San Luis,Otros,29000,Oeste,5.37,21.48
3571,2021,4,Santa Cruz,Otros,417,Sur,0.13,0.52
3572,2021,4,Santa Fe,Otros,16000,Centro,0.47,1.88
3573,2021,4,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3574,2021,4,Tierra Del Fuego,Otros,342,Sur,0.18,0.72
3575,2021,4,Tucumán,Otros,486,Noroeste,0.02,0.08
3576,2021,3,Buenos Aires,Otros,65000,Centro,0.37,1.48
3577,2021,3,Capital Federal,Otros,29000,Centro,0.93,3.72
3578,2021,3,Catamarca,Otros,2000,Noroeste,0.51,2.04
3579,2021,3,Chaco,Otros,2000,Noreste,0.18,0.72
3580,2021,3,Chubut,Otros,19000,Sur,3.15,12.6
3581,2021,3,Córdoba,Otros,15000,Centro,0.45,1.8
3582,2021,3,Corrientes,Otros,5,Noreste,0.0,0.0
3583,2021,3,Entre Ríos,Otros,13000,Centro,0.91,3.64
3584,2021,3,Formosa,Otros,171,Noreste,0.03,0.12
3585,2021,3,Jujuy,Otros,4000,Noroeste,0.5,2.0
3586,2021,3,La Pampa,Otros,1,Oeste,0.0,0.0
3587,2021,3,La Rioja,Otros,30000,Oeste,9.52,38.08
3588,2021,3,Mendoza,Otros,828,Oeste,0.05,0.2
3589,2021,3,Misiones,Otros,8000,Noreste,0.62,2.48
3590,2021,3,Neuquén,Otros,640,Sur,0.09,0.36
3591,2021,3,Río Negro,Otros,18000,Sur,2.36,9.44
3592,2021,3,Salta,Otros,6000,Noroeste,0.42,1.68
3593,2021,3,San Juan,Otros,8000,Oeste,0.98,3.92
3594,2021,3,San Luis,Otros,29000,Oeste,5.37,21.48
3595,2021,3,Santa Cruz,Otros,3000,Sur,0.9,3.6
3596,2021,3,Santa Fe,Otros,16000,Centro,0.47,1.88
3597,2021,3,Santiago Del Estero,Otros,3000,Noreste,0.28,1.12
3598,2021,3,Tierra Del Fuego,Otros,390,Sur,0.21,0.84
3599,2021,3,Tucumán,Otros,743,Noroeste,0.03,0.12
3600,2021,2,Buenos Aires,Otros,58000,Centro,0.33,1.32
3601,2021,2,Capital Federal,Otros,29000,Centro,0.93,3.72
3602,2021,2,Catamarca,Otros,2000,Noroeste,0.51,2.04
3603,2021,2,Chaco,Otros,2000,Noreste,0.18,0.72
3604,2021,2,Chubut,Otros,19000,Sur,3.15,12.6
3605,2021,2,Córdoba,Otros,16000,Centro,0.48,1.92
3606,2021,2,Corrientes,Otros,5,Noreste,0.0,0.0
3607,2021,2,Entre Ríos,Otros,13000,Centro,0.91,3.64
3608,2021,2,Formosa,Otros,171,Noreste,0.03,0.12
3609,2021,2,Jujuy,Otros,4000,Noroeste,0.5,2.0
3610,2021,2,La Pampa,Otros,1,Oeste,0.0,0.0
3611,2021,2,La Rioja,Otros,30000,Oeste,9.52,38.08
3612,2021,2,Mendoza,Otros,827,Oeste,0.05,0.2
3613,2021,2,Misiones,Otros,8000,Noreste,0.62,2.48
3614,2021,2,Neuquén,Otros,640,Sur,0.09,0.36
3615,2021,2,Río Negro,Otros,18000,Sur,2.36,9.44
3616,2021,2,Salta,Otros,6000,Noroeste,0.42,1.68
3617,2021,2,San Juan,Otros,8000,Oeste,0.98,3.92
3618,2021,2,San Luis,Otros,36000,Oeste,6.67,26.68
3619,2021,2,Santa Cruz,Otros,3000,Sur,0.9,3.6
3620,2021,2,Santa Fe,Otros,18000,Centro,0.53,2.12
3621,2021,2,Santiago Del Estero,Otros,4000,Noreste,0.38,1.52
3622,2021,2,Tierra Del Fuego,Otros,316,Sur,0.17,0.68
3623,2021,2,Tucumán,Otros,743,Noroeste,0.03,0.12
3624,2021,1,Buenos Aires,Otros,58000,Centro,0.33,1.32
3625,2021,1,Capital Federal,Otros,29000,Centro,0.93,3.72
3626,2021,1,Catamarca,Otros,2000,Noroeste,0.51,2.04
3627,2021,1,Chaco,Otros,2000,Noreste,0.18,0.72
3628,2021,1,Chubut,Otros,19000,Sur,3.15,12.6
3629,2021,1,Córdoba,Otros,17000,Centro,0.51,2.04
3630,2021,1,Corrientes,Otros,5,Noreste,0.0,0.0
3631,2021,1,Entre Ríos,Otros,12000,Centro,0.84,3.36
3632,2021,1,Formosa,Otros,380,Noreste,0.07,0.28
3633,2021,1,Jujuy,Otros,4000,Noroeste,0.5,2.0
3634,2021,1,La Pampa,Otros,1,Oeste,0.0,0.0
3635,2021,1,La Rioja,Otros,30000,Oeste,9.52,38.08
3636,2021,1,Mendoza,Otros,833,Oeste,0.05,0.2
3637,2021,1,Misiones,Otros,7000,Noreste,0.55,2.2
3638,2021,1,Neuquén,Otros,632,Sur,0.09,0.36
3639,2021,1,Río Negro,Otros,18000,Sur,2.36,9.44
3640,2021,1,Salta,Otros,6000,Noroeste,0.42,1.68
3641,2021,1,San Juan,Otros,8000,Oeste,0.98,3.92
3642,2021,1,San Luis,Otros,36000,Oeste,6.67,26.68
3643,2021,1,Santa Cruz,Otros,390,Sur,0.12,0.48
3644,2021,1,Santa Fe,Otros,18000,Centro,0.53,2.12
3645,2021,1,Santiago Del Estero,Otros,4000,Noreste,0.38,1.52
3646,2021,1,Tierra Del Fuego,Otros,316,Sur,0.17,0.68
3647,2021,1,Tucumán,Otros,740,Noroeste,0.03,0.12
3648,2020,4,Buenos Aires,Otros,58000,Centro,0.33,1.32
3649,2020,4,Capital Federal,Otros,29000,Centro,0.93,3.72
3650,2020,4,Catamarca,Otros,2000,Noroeste,0.51,2.04
3651,2020,4,Chaco,Otros,2000,Noreste,0.18,0.72
3652,2020,4,Chubut,Otros,19000,Sur,3.15,12.6
3653,2020,4,Córdoba,Otros,18000,Centro,0.54,2.16
3654,2020,4,Corrientes,Otros,5,Noreste,0.0,0.0
3655,2020,4,Entre Ríos,Otros,12000,Centro,0.84,3.36
3656,2020,4,Formosa,Otros,380,Noreste,0.07,0.28
3657,2020,4,Jujuy,Otros,3000,Noroeste,0.38,1.52
3658,2020,4,La Pampa,Otros,1,Oeste,0.0,0.0
3659,2020,4,La Rioja,Otros,30000,Oeste,9.52,38.08
3660,2020,4,Mendoza,Otros,833,Oeste,0.05,0.2
3661,2020,4,Misiones,Otros,7000,Noreste,0.55,2.2
3662,2020,4,Neuquén,Otros,632,Sur,0.09,0.36
3663,2020,4,Río Negro,Otros,18000,Sur,2.36,9.44
3664,2020,4,Salta,Otros,6000,Noroeste,0.42,1.68
3665,2020,4,San Juan,Otros,8000,Oeste,0.98,3.92
3666,2020,4,San Luis,Otros,36000,Oeste,6.67,26.68
3667,2020,4,Santa Cruz,Otros,3000,Sur,0.9,3.6
3668,2020,4,Santa Fe,Otros,17000,Centro,0.5,2.0
3669,2020,4,Santiago Del Estero,Otros,4000,Noreste,0.38,1.52
3670,2020,4,Tierra Del Fuego,Otros,316,Sur,0.17,0.68
3671,2020,4,Tucumán,Otros,740,Noroeste,0.03,0.12
3672,2020,3,Buenos Aires,Otros,56000,Centro,0.32,1.28
3673,2020,3,Capital Federal,Otros,29000,Centro,0.93,3.72
3674,2020,3,Catamarca,Otros,2000,Noroeste,0.51,2.04
3675,2020,3,Chaco,Otros,2000,Noreste,0.18,0.72
3676,2020,3,Chubut,Otros,19000,Sur,3.15,12.6
3677,2020,3,Córdoba,Otros,10000,Centro,0.3,1.2
3678,2020,3,Corrientes,Otros,5,Noreste,0.0,0.0
3679,2020,3,Entre Ríos,Otros,12000,Centro,0.84,3.36
3680,2020,3,Formosa,Otros,393,Noreste,0.07,0.28
3681,2020,3,Jujuy,Otros,4000,Noroeste,0.5,2.0
3682,2020,3,La Pampa,Otros,1,Oeste,0.0,0.0
3683,2020,3,La Rioja,Otros,35000,Oeste,11.11,44.44
3684,2020,3,Mendoza,Otros,868,Oeste,0.05,0.2
3685,2020,3,Misiones,Otros,9000,Noreste,0.7,2.8
3686,2020,3,Neuquén,Otros,737,Sur,0.1,0.4
3687,2020,3,Río Negro,Otros,18000,Sur,2.36,9.44
3688,2020,3,Salta,Otros,7000,Noroeste,0.49,1.96
3689,2020,3,San Juan,Otros,8000,Oeste,0.98,3.92
3690,2020,3,San Luis,Otros,36000,Oeste,6.67,26.68
3691,2020,3,Santa Cruz,Otros,2000,Sur,0.6,2.4
3692,2020,3,Santa Fe,Otros,19000,Centro,0.56,2.24
3693,2020,3,Santiago Del Estero,Otros,4000,Noreste,0.38,1.52
3694,2020,3,Tierra Del Fuego,Otros,310,Sur,0.16,0.64
3695,2020,3,Tucumán,Otros,762,Noroeste,0.03,0.12
3696,2020,2,Buenos Aires,Otros,57000,Centro,0.32,1.28
3697,2020,2,Capital Federal,Otros,29000,Centro,0.93,3.72
3698,2020,2,Catamarca,Otros,2000,Noroeste,0.51,2.04
3699,2020,2,Chaco,Otros,2000,Noreste,0.18,0.72
3700,2020,2,Chubut,Otros,6000,Sur,1.0,4.0
3701,2020,2,Córdoba,Otros,8000,Centro,0.24,0.96
3702,2020,2,Corrientes,Otros,5,Noreste,0.0,0.0
3703,2020,2,Entre Ríos,Otros,11000,Centro,0.77,3.08
3704,2020,2,Formosa,Otros,169,Noreste,0.03,0.12
3705,2020,2,Jujuy,Otros,17,Noroeste,0.0,0.0
3706,2020,2,La Pampa,Otros,1,Oeste,0.0,0.0
3707,2020,2,La Rioja,Otros,35000,Oeste,11.11,44.44
3708,2020,2,Mendoza,Otros,802,Oeste,0.05,0.2
3709,2020,2,Misiones,Otros,9000,Noreste,0.7,2.8
3710,2020,2,Neuquén,Otros,1000,Sur,0.14,0.56
3711,2020,2,Río Negro,Otros,18000,Sur,2.36,9.44
3712,2020,2,Salta,Otros,7000,Noroeste,0.49,1.96
3713,2020,2,San Juan,Otros,9000,Oeste,1.1,4.4
3714,2020,2,San Luis,Otros,36000,Oeste,6.67,26.68
3715,2020,2,Santa Cruz,Otros,2000,Sur,0.6,2.4
3716,2020,2,Santa Fe,Otros,19000,Centro,0.56,2.24
3717,2020,2,Santiago Del Estero,Otros,4000,Noreste,0.38,1.52
3718,2020,2,Tierra Del Fuego,Otros,310,Sur,0.16,0.64
3719,2020,2,Tucumán,Otros,762,Noroeste,0.03,0.12
3720,2020,1,Buenos Aires,Otros,18000,Centro,0.1,0.4
3721,2020,1,Capital Federal,Otros,29000,Centro,0.93,3.72
3722,2020,1,Catamarca,Otros,2000,Noroeste,0.51,2.04
3723,2020,1,Chaco,Otros,2000,Noreste,0.18,0.72
3724,2020,1,Chubut,Otros,5000,Sur,0.83,3.32
3725,2020,1,Córdoba,Otros,9000,Centro,0.27,1.08
3726,2020,1,Corrientes,Otros,5,Noreste,0.0,0.0
3727,2020,1,Entre Ríos,Otros,14000,Centro,0.98,3.92
3728,2020,1,Formosa,Otros,169,Noreste,0.03,0.12
3729,2020,1,Jujuy,Otros,17,Noroeste,0.0,0.0
3730,2020,1,La Pampa,Otros,2,Oeste,0.0,0.0
3731,2020,1,La Rioja,Otros,29000,Oeste,9.21,36.84
3732,2020,1,Mendoza,Otros,722,Oeste,0.04,0.16
3733,2020,1,Misiones,Otros,11,Noreste,0.0,0.0
3734,2020,1,Neuquén,Otros,729,Sur,0.1,0.4
3735,2020,1,Río Negro,Otros,18000,Sur,2.36,9.44
3736,2020,1,Salta,Otros,7000,Noroeste,0.49,1.96
3737,2020,1,San Juan,Otros,5000,Oeste,0.61,2.44
3738,2020,1,San Luis,Otros,36000,Oeste,6.67,26.68
3739,2020,1,Santa Cruz,Otros,2000,Sur,0.6,2.4
3740,2020,1,Santa Fe,Otros,19000,Centro,0.56,2.24
3741,2020,1,Santiago Del Estero,Otros,5,Noreste,0.0,0.0
3742,2020,1,Tierra Del Fuego,Otros,308,Sur,0.16,0.64
3743,2020,1,Tucumán,Otros,347,Noroeste,0.01,0.04
3744,2019,4,Buenos Aires,Otros,18000,Centro,0.1,0.4
3745,2019,4,Capital Federal,Otros,29000,Centro,0.93,3.72
3746,2019,4,Catamarca,Otros,2000,Noroeste,0.51,2.04
3747,2019,4,Chaco,Otros,2000,Noreste,0.18,0.72
3748,2019,4,Chubut,Otros,5000,Sur,0.83,3.32
3749,2019,4,Córdoba,Otros,9000,Centro,0.27,1.08
3750,2019,4,Corrientes,Otros,5,Noreste,0.0,0.0
3751,2019,4,Entre Ríos,Otros,15000,Centro,1.05,4.2
3752,2019,4,Formosa,Otros,169,Noreste,0.03,0.12
3753,2019,4,Jujuy,Otros,17,Noroeste,0.0,0.0
3754,2019,4,La Pampa,Otros,2,Oeste,0.0,0.0
3755,2019,4,La Rioja,Otros,29000,Oeste,9.21,36.84
3756,2019,4,Mendoza,Otros,730,Oeste,0.04,0.16
3757,2019,4,Misiones,Otros,12,Noreste,0.0,0.0
3758,2019,4,Neuquén,Otros,854,Sur,0.12,0.48
3759,2019,4,Río Negro,Otros,18000,Sur,2.36,9.44
3760,2019,4,Salta,Otros,8000,Noroeste,0.56,2.24
3761,2019,4,San Juan,Otros,5000,Oeste,0.61,2.44
3762,2019,4,San Luis,Otros,36000,Oeste,6.67,26.68
3763,2019,4,Santa Cruz,Otros,2000,Sur,0.6,2.4
3764,2019,4,Santa Fe,Otros,20000,Centro,0.59,2.36
3765,2019,4,Santiago Del Estero,Otros,5,Noreste,0.0,0.0
3766,2019,4,Tierra Del Fuego,Otros,310,Sur,0.16,0.64
3767,2019,4,Tucumán,Otros,348,Noroeste,0.01,0.04
3768,2019,3,Buenos Aires,Otros,27000,Centro,0.15,0.6
3769,2019,3,Capital Federal,Otros,31000,Centro,0.99,3.96
3770,2019,3,Catamarca,Otros,2000,Noroeste,0.51,2.04
3771,2019,3,Chaco,Otros,2000,Noreste,0.18,0.72
3772,2019,3,Chubut,Otros,8000,Sur,1.33,5.32
3773,2019,3,Córdoba,Otros,9000,Centro,0.27,1.08
3774,2019,3,Corrientes,Otros,5,Noreste,0.0,0.0
3775,2019,3,Entre Ríos,Otros,15000,Centro,1.05,4.2
3776,2019,3,Formosa,Otros,162,Noreste,0.03,0.12
3777,2019,3,Jujuy,Otros,17,Noroeste,0.0,0.0
3778,2019,3,La Pampa,Otros,2,Oeste,0.0,0.0
3779,2019,3,La Rioja,Otros,41000,Oeste,13.02,52.08
3780,2019,3,Mendoza,Otros,2000,Oeste,0.11,0.44
3781,2019,3,Misiones,Otros,12,Noreste,0.0,0.0
3782,2019,3,Neuquén,Otros,3000,Sur,0.41,1.64
